,subjects,abstract,uri,publisher,divisions,dir,status_changed,full_text_status,rev_number,ispublished,eprintid,eprint_status,datestamp,metadata_visibility,userid,documents,lastmod,type,creators,title,refereed,pagerange,issn,publication,corp_creators,date_type,editors,book_title,number,official_url,volume,event_type,event_title,event_dates,pres_type,event_location,related_url,id_number,contact_email,funders,projects,pages,place_of_pub,isbn,series
58,['S1'],"LEMBAR HASIL PENILAIAN SEJAWAT SEBIDANG ATAU PEER REVIEW KARYA ILMIAH: JURNAL ILMIAH INTERNASIONAL
Diversity of Pectobacterium spp. Isolated from Solanaceous Plants in Japan",http://repository.lppm.unila.ac.id/id/eprint/13399,Universitas Lampung,['FP24'],disk0/00/01/33/99,2019-06-17 03:20:50,public,7,unpub,13399,archive,2019-06-17 03:20:50,show,579,"[{'placement': 1, 'eprintid': 13399, 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/26410', 'security': 'public', 'files': [{'filename': '7.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/117332', 'filesize': 4855886, 'objectid': 26410, 'mtime': '2019-06-16 23:03:50', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'hash': '7421e22e21ee919d03583b54cc0660a8', 'datasetid': 'document', 'fileid': 117332}], 'main': '7.pdf', 'docid': 26410, 'format': 'text', 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1}]",2019-06-17 03:20:50,other,"[{'name': {'lineage': None, 'family': 'Suharjo', 'honourific': None, 'given': 'Radix'}, 'id': 'radix.suharjo@fp.unila.ac.id'}, {'id': None, 'name': {'honourific': None, 'family': 'Sawada', 'lineage': None, 'given': 'Hiroyuki'}}, {'id': None, 'name': {'family': 'Takikawa', 'lineage': None, 'honourific': None, 'given': 'Yuichi'}}]",Lembar penilaian : Diversity of Pectobacterium spp. Isolated from Solanaceous Plants in Japan,,,,,,,,,,,,,,,,,,,,,,,,,
59,['S1'],"LEMBAR HASIL PENILAIAN SEJAWAT SEBIDANG ATAU PEER REVIEW KARYA ILMIAH: JURNAL ILMIAH INTERNASIONAL
Diversity of Pectobacterium strains isolated frorn various plants in Japan.",http://repository.lppm.unila.ac.id/id/eprint/13402,Universitas Lampung,['FP24'],disk0/00/01/34/02,2019-06-17 03:21:35,public,7,unpub,13402,archive,2019-06-17 03:21:35,show,579,"[{'placement': 1, 'eprintid': 13402, 'uri': 'http://repository.lppm.unila.ac.id/id/document/26413', 'pos': 1, 'security': 'public', 'files': [{'datasetid': 'document', 'fileid': 117354, 'hash': '24203711e7a144a0a02da58bee84fc86', 'mime_type': 'application/pdf', 'filesize': 5076561, 'objectid': 26413, 'uri': 'http://repository.lppm.unila.ac.id/id/file/117354', 'filename': '10.pdf', 'hash_type': 'MD5', 'mtime': '2019-06-16 23:13:53'}], 'main': '10.pdf', 'docid': 26413, 'format': 'text', 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1}]",2019-06-17 03:21:35,other,"[{'id': 'radix.suharjo@fp.unila.ac.id', 'name': {'given': 'Radix', 'family': 'Suharjo', 'lineage': None, 'honourific': None}}, {'id': None, 'name': {'family': 'Sawada', 'lineage': None, 'honourific': None, 'given': 'Hiroyuki'}}, {'id': None, 'name': {'family': 'Takikawa', 'lineage': None, 'honourific': None, 'given': 'Yuichi'}}]",Lembar penilaian : Diversity of Pectobacterium strains isolated frorn various plants in Japan.,,,,,,,,,,,,,,,,,,,,,,,,,
60,['S1'],"LEMBAR HASIL PENILAIAN SEJAWAT SEBIDANG ATAU PEER REVIEW KARYA ILMIAH: JURNAL ILMIAH INTERNASIONAL
Evaluation of PCR-Restriction Fragment Length Polymorphism (RFLP) as Rapid Identification Method for Japanese Dickeya Strains",http://repository.lppm.unila.ac.id/id/eprint/13398,Universitas Lampung,['FP24'],disk0/00/01/33/98,2019-06-17 03:20:48,public,7,unpub,13398,archive,2019-06-17 03:20:48,show,579,"[{'uri': 'http://repository.lppm.unila.ac.id/id/document/26409', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 13398, 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf', 'docid': 26409, 'main': '6.pdf', 'files': [{'mtime': '2019-06-16 23:01:11', 'hash_type': 'MD5', 'uri': 'http://repository.lppm.unila.ac.id/id/file/117325', 'filename': '6.pdf', 'filesize': 4936143, 'objectid': 26409, 'hash': '28ace1bf6a2a9557d9486d2340f0428e', 'mime_type': 'application/pdf', 'fileid': 117325, 'datasetid': 'document'}], 'format': 'text'}]",2019-06-17 03:20:48,other,"[{'id': 'radix.suharjo@fp.unila.ac.id', 'name': {'honourific': None, 'family': 'Suharjo', 'lineage': None, 'given': 'Radix'}}, {'name': {'honourific': None, 'lineage': None, 'family': 'Sawada', 'given': 'Hiroyuki'}, 'id': None}, {'id': None, 'name': {'honourific': None, 'family': 'Takikawa', 'lineage': None, 'given': 'Yuichi'}}]",Lembar penilaian : Evaluation of PCR-Restriction Fragment Length Polymorphism (RFLP) as Rapid Identification Method for Japanese Dickeya Strains,,,,,,,,,,,,,,,,,,,,,,,,,
61,"['S1', 'SB']","LEMBAR HASIL PENILAIAN SEJAWAT SEBIDANG ATAU PEER REVIEW KARYA ILMIAH: JURNAL ILMIAH INTERNASIONAL
Phylogenetic study of Japanese Dickeya spp, and development of rapid identification methods using PCR-RFLP.",http://repository.lppm.unila.ac.id/id/eprint/13393,Universitas Lampung,['FP24'],disk0/00/01/33/93,2019-06-17 03:20:39,public,8,unpub,13393,archive,2019-06-17 03:20:39,show,579,"[{'placement': 1, 'eprintid': 13393, 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/26404', 'security': 'public', 'main': '1.pdf', 'files': [{'datasetid': 'document', 'fileid': 117285, 'mime_type': 'application/pdf', 'hash': '3f88c7be2b26466475f35aa5bb2e8216', 'objectid': 26404, 'filesize': 4790505, 'uri': 'http://repository.lppm.unila.ac.id/id/file/117285', 'filename': '1.pdf', 'hash_type': 'MD5', 'mtime': '2019-06-16 22:38:05'}], 'docid': 26404, 'format': 'text', 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf'}]",2019-06-17 03:20:39,other,"[{'name': {'family': 'Suharjo', 'lineage': None, 'honourific': None, 'given': 'Radix'}, 'id': 'radix.suharjo@fp.unila.ac.id'}, {'name': {'given': 'Hiroyuki', 'honourific': None, 'lineage': None, 'family': 'Sawada'}, 'id': None}, {'name': {'honourific': None, 'family': 'Takikawa', 'lineage': None, 'given': 'Yuichi'}, 'id': None}]","Lembar penilaian : Phylogenetic study of Japanese Dickeya spp, and development of rapid identification methods using PCR-RFLP.",,,,,,,,,,,,,,,,,,,,,,,,,
62,['S1'],"LEMBAR HASIL PENILAIAN SEJAWAT SEBIDANG ATAU PEER REVIEW KARYA ILMIAH: JURNAL ILMIAH INTERNASIONAL
Unusual Pectobacterium wasabiae strains isolated from potato in Japan",http://repository.lppm.unila.ac.id/id/eprint/13400,Universitas Lampung,['FP24'],disk0/00/01/34/00,2019-06-17 03:20:52,public,7,unpub,13400,archive,2019-06-17 03:20:52,show,579,"[{'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'main': '8.pdf', 'docid': 26411, 'files': [{'hash': '847d0bdc6584567e00bafb727ef7edcc', 'mime_type': 'application/pdf', 'fileid': 117339, 'datasetid': 'document', 'mtime': '2019-06-16 23:06:54', 'hash_type': 'MD5', 'filename': '8.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/117339', 'objectid': 26411, 'filesize': 4744978}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/26411', 'security': 'public', 'placement': 1, 'eprintid': 13400}]",2019-06-17 03:20:52,other,"[{'name': {'lineage': None, 'family': 'Suharjo', 'honourific': None, 'given': 'Radix'}, 'id': 'radix.suharjo@fp.unila.ac.id'}, {'name': {'honourific': None, 'lineage': None, 'family': 'Sawada', 'given': 'Hiroyuki'}, 'id': None}, {'name': {'family': 'Takikawa', 'lineage': None, 'honourific': None, 'given': 'Yuichi'}, 'id': None}]",Lembar penilaian : Unusual Pectobacterium wasabiae strains isolated from potato in Japan,,,,,,,,,,,,,,,,,,,,,,,,,
63,['S1'],"Kutu putih ubikayu (KPU) merupakan hama baru pada tanaman cassava di Indonesia, termasuk di daerah Lampung. Hama ini dapat mengakibatkan kehilangan separuh produksi cassava. Karena merupakan hama baru, belum diketahui cara yang tepat untuk mengendalikan hama KPU ini.  Meskipun demikian, berbagai teknik pengendalian berpotensi untuk diterapkan, antara lain cara hayati menggunakan chrysopid predator, cara kultur teknis menggunakan varietas / klon resisten (berkadar HCN rendah), dan cara kimiawi menggunakan ekstrak tanaman mimba.",http://repository.lppm.unila.ac.id/id/eprint/5217,LPPM Universitas Lampung & Balitbangda Kabupaten Lampung Tengah,['FP24'],disk0/00/00/52/17,2017-11-11 04:11:33,public,8,inpress,5217,archive,2017-11-11 04:11:33,show,1054,"[{'format': 'text', 'main': 'Buku Cassava.pdf', 'files': [{'hash': '297a1ffab74adf857353a2cbf01306f0', 'mime_type': 'application/pdf', 'datasetid': 'document', 'fileid': 49689, 'mtime': '2017-11-10 15:24:53', 'hash_type': 'MD5', 'filename': 'Buku Cassava.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/49689', 'objectid': 18168, 'filesize': 4090275}], 'docid': 18168, 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 5217, 'placement': 1, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/18168', 'pos': 1}]",2017-11-11 04:11:33,book_section,"[{'id': 'fx.susilo@fp.unila.ac.id', 'name': {'family': 'Susilo', 'lineage': None, 'honourific': None, 'given': 'F. X.'}}]",SEKILAS TENTANG HAMA KUTU PUTIH PADA TANAMAN CASSAVA,FALSE,42-45,,,,,"[{'name': {'given': 'Udin', 'honourific': None, 'family': 'Hasanudin', 'lineage': None}, 'id': 'udinha65@gmail.com'}, {'id': 'erwyld@yahoo.co.id', 'name': {'given': 'Erwin', 'honourific': None, 'lineage': None, 'family': 'Yuliadi'}}, {'name': {'honourific': None, 'lineage': None, 'family': 'Hadi', 'given': 'Muhammad Syamsoel'}, 'id': 'msyamshadi@yahoo.co.id'}, {'id': 'kukuhsetiawan38@gmail.com', 'name': {'honourific': None, 'family': 'Setiawan', 'lineage': None, 'given': 'Kukuh'}}]","CASSAVA: BIBIT, PRODUKSI, MANFAAT, DAN PASCA PANEN",,,,,,,,,,,,,,,,,
64,['S1'],"Hasil similarity : Morpho-molecular identification and pathogenicity test on fungal parasites of guava root-knot nematode eggs in Lampung, Indonesia",http://repository.lppm.unila.ac.id/id/eprint/23644,Universitas Lampung,['FP24'],disk0/00/02/36/44,2020-08-15 06:18:18,public,9,unpub,23644,archive,2020-08-15 06:18:18,show,158,"[{'format': 'text', 'main': 'Morpho_molecular_identification_and_pathogenicity_.pdf', 'docid': 37274, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/215898', 'filename': 'Morpho_molecular_identification_and_pathogenicity_.pdf', 'filesize': 2675306, 'objectid': 37274, 'mtime': '2020-08-14 08:30:02', 'hash_type': 'MD5', 'hash': 'd5735d422341e513c146c1d9b7abce6f', 'mime_type': 'application/pdf', 'datasetid': 'document', 'fileid': 215898}], 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 23644, 'placement': 1, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/37274', 'pos': 1}]",2020-08-15 06:18:18,other,"[{'id': 'igede.swibawa@fp.unila.ac.id', 'name': {'family': 'Swibawa', 'lineage': None, 'honourific': None, 'given': 'I Gede'}}, {'id': 'yuyun.fitriana@fp.unila.ac.id', 'name': {'given': 'Yuyun', 'honourific': None, 'family': 'Fitriana', 'lineage': None}}, {'name': {'honourific': None, 'family': 'Solikhin', 'lineage': None, 'given': '.'}, 'id': None}, {'name': {'given': 'Radix', 'honourific': None, 'family': 'Suharjo', 'lineage': None}, 'id': 'radix.suharjo@fp.unila.ac.id'}, {'name': {'given': 'FX', 'honourific': None, 'family': 'Susilo', 'lineage': None}, 'id': 'fx.susilo@fp.unila.ac.id'}, {'name': {'honourific': None, 'lineage': None, 'family': 'Rani', 'given': 'Eka'}, 'id': None}, {'name': {'given': 'Mei Sri', 'family': 'Haryani', 'lineage': None, 'honourific': None}, 'id': None}, {'name': {'honourific': None, 'family': 'Wardhana', 'lineage': None, 'given': 'Rachmansyah A.'}, 'id': None}]","Hasil similarity : Morpho-molecular identification and pathogenicity test on fungal parasites of guava root-knot nematode eggs in Lampung, Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,
65,['S1'],"LEMBAR HASIL PENILAIAN SEJAWAT SEBIDANG ATAU PEER REVIEW KARYA ILMIAH: Jurnal Ilmiah Internasional (Memiliki Faktor Dampak - Thomson Reuters/ SJR), Morpho-molecular identification and pathogenicity test on fungal parasites of guava root-knot nematode eggs in Lampung, Indonesia",http://repository.lppm.unila.ac.id/id/eprint/23433,Universitas Lampung,['FP24'],disk0/00/02/34/33,2020-07-29 09:20:00,public,9,unpub,23433,archive,2020-07-29 09:20:00,show,158,"[{'docid': 37056, 'main': 'Morpho-molecular identification.pdf', 'files': [{'fileid': 214335, 'datasetid': 'document', 'mime_type': 'application/pdf', 'hash': '5cfe831fb4a2c0b2264c7e556a2ec86b', 'objectid': 37056, 'filesize': 1287171, 'filename': 'Morpho-molecular identification.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/214335', 'hash_type': 'MD5', 'mtime': '2020-07-27 05:01:29'}], 'format': 'text', 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'placement': 1, 'eprintid': 23433, 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/37056', 'security': 'public'}]",2020-07-29 09:20:00,other,"[{'name': {'honourific': None, 'family': 'Swibawa', 'lineage': None, 'given': 'I Gede'}, 'id': 'igede.swibawa@fp.unila.ac.id'}, {'name': {'honourific': None, 'family': 'Fitriana', 'lineage': None, 'given': 'Yuyun'}, 'id': 'yuyun.fitriana@fp.unila.ac.id'}, {'id': 'solikhin@fp.unila.ac.id', 'name': {'honourific': None, 'lineage': None, 'family': 'Solikhin', 'given': '.'}}, {'name': {'lineage': None, 'family': 'Suharjo', 'honourific': None, 'given': 'Radix'}, 'id': 'radix.suharjo@fp.unila.ac.id'}, {'id': 'fx.susilo@fp.unila.ac.id', 'name': {'given': 'FX', 'honourific': None, 'family': 'Susilo', 'lineage': None}}, {'name': {'family': 'Rani', 'lineage': None, 'honourific': None, 'given': 'Eka'}, 'id': None}, {'id': None, 'name': {'given': 'Mei Sri', 'family': 'Haryani', 'lineage': None, 'honourific': None}}, {'name': {'given': 'Rachmansyah A.', 'honourific': None, 'family': 'Wardhana', 'lineage': None}, 'id': 'ra.wardhana@ntf.co.id'}]","Morpho-molecular identification and pathogenicity test on fungal parasites of guava root-knot nematode eggs in Lampung, Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,
66,"['S1', 'SB']","Lembah Pengasahan Artikel ilmiah, jurnal",http://repository.lppm.unila.ac.id/id/eprint/27325,Biodiversitas Journal of Biological,['FP24'],disk0/00/02/73/25,2021-01-18 01:06:57,none,9,pub,27325,archive,2021-01-18 01:06:57,show,738,,2021-01-18 01:06:57,other,"[{'name': {'honourific': None, 'family': 'Swibawa', 'lineage': None, 'given': 'I Gede'}, 'id': 'igede.swibawa@fp.unila.ac.id'}, {'name': {'given': 'Yuyun', 'lineage': None, 'family': 'Fitriana', 'honourific': None}, 'id': None}, {'id': None, 'name': {'family': 'Solikhin', 'lineage': None, 'honourific': None, 'given': 'Solikhin'}}, {'id': None, 'name': {'lineage': None, 'family': 'Suharjo', 'honourific': None, 'given': 'Radix'}}, {'name': {'given': 'FX', 'family': 'Susilo', 'lineage': None, 'honourific': None}, 'id': 'fx.susilo@fp.unila.ac.id'}, {'id': None, 'name': {'given': 'Eka', 'lineage': None, 'family': 'Rani', 'honourific': None}}, {'id': None, 'name': {'honourific': None, 'family': 'Haryani', 'lineage': None, 'given': 'M.S. Haryani'}}, {'name': {'given': 'RA', 'family': 'Wardana', 'lineage': None, 'honourific': None}, 'id': None}]","Lembah Pengesahan, Morpho-moleculer identification and pathogenicity test fungal parasite og guava root knot nematodes egg in Lampung Indonesia",,,,,,published,,,,,,,,,,,,,,,,,,,
67,['S1'],"Kontrak penelitian dasar tahun 2020 didanai PNBP BLU Unila dengan judul: DISTRISBUSI SPASIAL DAN SPESIES NEMATODA PURU AKAR PADA PERTANAMAN JAMBU KRISTAL DI LAMPUNG. Kontrak ini ditandatangi ketua LP2M Unila dan Ketua Peneliti. dalam Kontrak tercantum berbegai ketentuan dan sanksi apabila tidak memenuhi ketentua. Selain itu, dalam kontrak juga dijelaskan mengenai tahapan pembayaran kegiatan penelitian",http://repository.lppm.unila.ac.id/id/eprint/34138,--,['FP24'],disk0/00/03/41/38,2021-09-28 02:41:50,public,8,unpub,34138,archive,2021-09-28 02:41:50,show,738,"[{'uri': 'http://repository.lppm.unila.ac.id/id/document/154615', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 34138, 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'main': 'Kontrak  I Gede Swibawa-Penelitian 2020.pdf', 'files': [{'datasetid': 'document', 'fileid': 402812, 'hash': '7bc6b74f9b9fc9163d4356a5e38738ef', 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2021-09-23 05:07:43', 'objectid': 154615, 'filesize': 5561810, 'uri': 'http://repository.lppm.unila.ac.id/id/file/402812', 'filename': 'Kontrak  I Gede Swibawa-Penelitian 2020.pdf'}], 'docid': 154615, 'format': 'text'}]",2021-09-28 02:41:50,other,"[{'id': 'igede.swibawa@fp.unila.ac.id', 'name': {'family': 'Swibawa', 'lineage': None, 'honourific': None, 'given': 'I Gede'}}, {'name': {'given': 'Yuyun', 'lineage': None, 'family': 'Fitriana', 'honourific': None}, 'id': 'yuyun.fitriana@fp.unila.ac.id'}, {'name': {'honourific': None, 'lineage': None, 'family': 'Suharjo', 'given': 'Radix'}, 'id': 'radix.suharjo@fp.unila.ac.id'}]","Kontrak Penelitian Dasar Tahun 2020, Judul: DISTRISBUSI SPASIAL DAN SPESIES NEMATODA PURU AKAR PADA PERTANAMAN JAMBU KRISTAL DI LAMPUNG",,,,,,,,,,,,,,,,,,,,,,,,,
68,['S1'],"Production of guava crystal in Lampung does not reach its optimum potential of 30 ton ha-1 due to attacked by root-knot nematodes. Therefore, the natural enemies of the nematodes with potential for biological control should be investigated. The aims this study were to explore and identify the fungi parasite of egg mass root-knot from guava plantation in Lampung. Surveys of parasitic fungi exploration were conducted at PT NTF crystal guava plantation East Lampung and on  crystal guava plantation belonging to farmer in Tanggamus District Lampung.  Laboratory process was conducted at Biotechnology Laboratory of  University of Lampung.  The study took place October 2016 and May 2018.  Fungi was isolated from infected egg mass of root-knot nematodes and then grown on PSA media based. The ability of fungal infection was tested in-vitro. Five isolates of fungi were collected from the guava plantation and in-vitro test indicated that the infection rate of fungi on root-knot nematodes egg was more than 90%.  Base on molecular identification, the fungi species was Purpureocillium lilacinum. 
Keywords: Purpureocillium lilacinum, root-knot nematodes, guava",http://repository.lppm.unila.ac.id/id/eprint/9584,,['FP24'],disk0/00/00/95/84,2018-11-09 03:24:36,public,9,pub,9584,archive,2018-11-09 03:24:36,show,579,"[{'format': 'text', 'main': 'PFI Jogja Pak Gede Full.pdf', 'files': [{'filename': 'PFI Jogja Pak Gede Full.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/91105', 'filesize': 411218, 'objectid': 22617, 'mtime': '2018-11-06 23:02:44', 'hash_type': 'MD5', 'hash': '205a263e77e366d75a9934e7fd958a5d', 'mime_type': 'application/pdf', 'datasetid': 'document', 'fileid': 91105}], 'docid': 22617, 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 9584, 'placement': 1, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/22617', 'pos': 1}]",2018-11-09 03:24:36,conference_item,"[{'id': 'igede.swibawa@fp.unila.ac.id', 'name': {'given': 'I Gede', 'honourific': None, 'lineage': None, 'family': 'Swibawa'}}, {'name': {'given': 'Yuyun', 'honourific': None, 'lineage': None, 'family': 'Fitriana'}, 'id': 'yuyun.fitriana@fp.unila.ac.id'}, {'id': 'radix.suharjo@fp.unila.ac.id', 'name': {'given': 'Radix', 'family': 'Suharjo', 'lineage': None, 'honourific': None}}, {'id': 'fx.susilo@fp.unila.ac.id', 'name': {'honourific': None, 'family': 'Susilo', 'lineage': None, 'given': 'FX'}}, {'id': 'joko.prasetyo@fp.unila.ac.id', 'name': {'given': 'Joko', 'family': 'Prasetyo', 'lineage': None, 'honourific': None}}]",Exploration and Molecular Identification of Parasitic Fungi on Egg Mass of Guava Root Knot Nematode in Lampung,FALSE,,,,,,,,,,,conference,Seminar Nasional IX PFI Joglosemar,6 Oktober 2018,speech,Universitas Gadjah Mada Yogyakarta,,,,,,,,,
69,['S1'],"Production of guava crystal in Lampung does not reach its optimum potential of 30 ton ha-1 due to attacked by root-knot nematodes. Therefore, the natural enemies of the nematodes with potential for biological control should be investigated. The aims this study were to explore and identify the fungi parasite of egg mass root-knot from guava plantation in Lampung. Surveys of parasitic fungi exploration were conducted at PT NTF crystal guava plantation East Lampung and on  crystal guava plantation belonging to farmer in Tanggamus District Lampung.  Laboratory process was conducted at Biotechnology Laboratory of  University of Lampung.  The study took place October 2016 and May 2018.  Fungi was isolated from infected egg mass of root-knot nematodes and then grown on PSA media based. The ability of fungal infection was tested in-vitro. Five isolates of fungi were collected from the guava plantation and in-vitro test indicated that the infection rate of fungi on root-knot nematodes egg was more than 90%.  Base on molecular identification, the fungi species was Purpureocillium lilacinum. 
Keywords: Purpureocillium lilacinum, root-knot nematodes, guava",http://repository.lppm.unila.ac.id/id/eprint/9595,,['FP24'],disk0/00/00/95/95,2018-11-09 03:24:42,public,8,pub,9595,archive,2018-11-09 03:24:42,show,158,"[{'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'docid': 22626, 'main': 'PFI Jogja Pak Gede Full.pdf', 'files': [{'fileid': 91175, 'datasetid': 'document', 'hash': '205a263e77e366d75a9934e7fd958a5d', 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2018-11-07 04:45:05', 'filesize': 411218, 'objectid': 22626, 'uri': 'http://repository.lppm.unila.ac.id/id/file/91175', 'filename': 'PFI Jogja Pak Gede Full.pdf'}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/22626', 'security': 'public', 'placement': 1, 'eprintid': 9595}]",2018-11-09 03:24:42,conference_item,"[{'name': {'lineage': None, 'family': 'Swibawa', 'honourific': None, 'given': 'I Gede'}, 'id': 'igede.swibawa@fp.unila.ac.id'}, {'name': {'family': 'Fitriana', 'lineage': None, 'honourific': None, 'given': 'Yuyun'}, 'id': 'yuyun.fitriana@fp.unila.ac.id'}, {'id': 'radix.suharjo@fp.unila.ac.id', 'name': {'family': 'Suharjo', 'lineage': None, 'honourific': None, 'given': 'Radix'}}, {'id': 'fx.susilo@fp.unila.ac.id', 'name': {'given': 'FX', 'family': 'Susilo', 'lineage': None, 'honourific': None}}, {'id': 'joko.prasetyo@fp.unila.ac.id', 'name': {'given': 'Joko', 'honourific': None, 'lineage': None, 'family': 'Prasetyo'}}]",Exploration and Molecular Identification of Parasitic Fungi on Egg Mass of Guava Root Knot Nematode in Lampung,FALSE,,,,,,,,,,,conference,Seminar Nasional IX PFI Joglosemar,6 Oktober 2018,speech,Universitas Gadjah Mada Yogyakarta,,,,,,,,,
70,['S1'],"Seed treatment of corn with fungicide is very common to control corn downy mildew disease in Lampung. The application of fungicide may have negative side effect to the activities of soil organism, but not yet more information available. The objectives of this research were to study the effect of application of fungicide as a seed treatment of corn on soil nematodes and arthropods. The fungicide test as seed treatment with dosage of 5 g in 1kg of corn seed under plastic house experiment was conducted from January until June 2016 in Natar, South Lampung.  Four corns that were planted in polybag with capacity 5 kg of soil were set as experimental unit, and they were arrange in randomize block experimental designed with 3 block as replications. The treatments of this experiment were four fungicides with different active ingredient namely fenamidone, metalaxsil, propiconazole, and dimethomorph and one check with no fungicide.  Disturb soil samples for nematode extraction and undisturb soil in ring soil sampler for arthropod extraction were taken from the polybag when corn was 40 days old after planting. Nematodes were extracted by sieving and centrifugation with sugar solution methods, while arthropods were extracted by Berlese funnel extractor under one week incubation. Nematode was grouped into feeding groups and arthropod into order taxonomyc groups.  The analysis of variance procedure was applied to the data of nematodes and arthropods abundance and their mean difference was test by Least Significant Difference (LSD) with 5% of significantly level. The results showed that the effect of fungicide application as a seed treatment of corn was varied.  Application of metalaxil and propiconazole tend to suppress the abundance of plant parasitic nematodes, but not for the free living groups, while the other fungicides test was not significantly affected to both of plant parasitic and free living nematodes groups. All of test fungicides were significantly suppress the abundance of Acarina, but not for Collembola and others arthropods abundance.  We sugested the application of fungicide as a seed treatment of corn not seriously affected of soil organism activities. 
-----------------------------------------------
Key words: seed treatment, corn, soil organism",http://repository.lppm.unila.ac.id/id/eprint/4033,,['FP24'],disk0/00/00/40/33,2017-10-12 02:00:50,public,12,unpub,4033,archive,2017-10-12 02:00:50,show,738,"[{'format': 'text', 'docid': 3888, 'main': 'Gede et al-Artikel Seminar Poltek Sept 2017-Rev-1-PDF.pdf', 'files': [{'datasetid': 'document', 'fileid': 28204, 'mime_type': 'application/pdf', 'hash': '40fc34529458cfc322ef81d3be436a03', 'filesize': 341045, 'objectid': 3888, 'filename': 'Gede et al-Artikel Seminar Poltek Sept 2017-Rev-1-PDF.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/28204', 'hash_type': 'MD5', 'mtime': '2017-10-10 07:46:00'}], 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf', 'eprintid': 4033, 'placement': 1, 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/3888'}]",2018-05-28 03:29:04,conference_item,"[{'id': 'igede.swibawa@fp.unila.ac.id', 'name': {'honourific': None, 'family': 'Swibawa', 'lineage': None, 'given': 'I Gede'}}, {'name': {'lineage': None, 'family': 'Fitryana', 'honourific': None, 'given': 'Diny'}, 'id': 'dinyfitryana@gmail.com'}, {'name': {'given': 'Lisa', 'honourific': None, 'family': 'Septiani', 'lineage': None}, 'id': 'lisaaseptiani@gmail.com'}, {'name': {'given': 'Radix', 'honourific': None, 'lineage': None, 'family': 'Suharjo'}, 'id': None}, {'name': {'given': 'Joko', 'family': 'Prasetyo', 'lineage': None, 'honourific': None}, 'id': 'joko.prasetyo@fp.unila.ac.id'}]",IMPACT OF APPLICATION FUNGICIDE AS CORN SEED TREATMENT ON SOIL NEMATODES AND ARTHROPODS ABUNDANCE,FALSE,,,Seminar Paper,,,,,,,,,,,,,,,igede.swibawa@fp.unila.ac.id,,,,,,
