,title,type,creators,metadata_visibility,datestamp,eprint_status,eprintid,lastmod,documents,userid,publisher,dir,divisions,rev_number,ispublished,full_text_status,status_changed,date_type,subjects,uri,abstract,publication,refereed,contact_email,pagerange,number,official_url,issn,volume,event_title,event_type,pres_type,event_dates,event_location,note,corp_creators,contributors,id_number,related_url
54,Hasil cek similaritas karya ilmiah yang berjudul 'The Rank of U_V-Generated Modules',other,"[{'id': 'fitriani_mathunila@yahoo.co.id', 'name': {'lineage': None, 'family': 'Fitriani', 'honourific': None, 'given': 'Fitriani'}}, {'id': 'ind_wijayanti@ugm.ac.id', 'name': {'given': 'Indah Emilia', 'family': 'Wijayanti', 'lineage': None, 'honourific': None}}, {'name': {'given': 'Budi', 'family': 'Surodjo', 'lineage': None, 'honourific': None}, 'id': 'surodjo_b@ugm.ac.id'}, {'name': {'lineage': None, 'family': 'Faisol', 'honourific': None, 'given': 'Ahmad'}, 'id': 'ahmadfaisol@fmipa.unila.ac.id'}]",show,2022-09-21 01:51:21,archive,45049,2022-09-21 01:51:21,"[{'placement': 1, 'eprintid': 45049, 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/166970', 'security': 'public', 'docid': 166970, 'main': 'The Rank of U_V-Generated Modules.pdf (1).pdf', 'files': [{'filename': 'The Rank of U_V-Generated Modules.pdf (1).pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/485590', 'objectid': 166970, 'filesize': 131784, 'mtime': '2022-09-20 07:58:43', 'hash_type': 'MD5', 'hash': '84d8c247fe3dffeda51cc46cfdde1596', 'mime_type': 'application/pdf', 'datasetid': 'document', 'fileid': 485590}], 'format': 'text', 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf'}]",263,Canadian Center of Science and Education,disk0/00/04/50/49,['FMIPA9'],7,pub,public,2022-09-21 01:51:21,,['Q1'],http://repository.lppm.unila.ac.id/id/eprint/45049,,,,,,,https://www.ccsenet.org/journal/index.php/jmr/article/view/0/45685,,,,,,,,,,,,
55,Corresponding author Selecting Method,other,"[{'name': {'honourific': None, 'family': 'Herawati', 'lineage': None, 'given': 'Netti'}, 'id': 'netti.herawati@fmipa.unila.ac.id'}]",show,2022-11-03 09:57:28,archive,46235,2022-11-03 09:57:28,"[{'uri': 'http://repository.lppm.unila.ac.id/id/document/185124', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 46235, 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'main': 'coresponding author Khoirin Nisa.pdf', 'files': [{'hash': 'f6e34540e39adf00b7b2b9a29a0e5e03', 'mime_type': 'application/pdf', 'datasetid': 'document', 'fileid': 510964, 'mtime': '2022-11-03 09:21:46', 'hash_type': 'MD5', 'uri': 'http://repository.lppm.unila.ac.id/id/file/510964', 'filename': 'coresponding author Khoirin Nisa.pdf', 'filesize': 262976, 'objectid': 185124}], 'docid': 185124, 'format': 'text'}]",959,Scientific & Academic Publishing,disk0/00/04/62/35,['FMIPA9'],7,pub,public,2022-11-03 09:57:28,,['AC'],http://repository.lppm.unila.ac.id/id/eprint/46235,,,,,,,,,,,,,,,,,,,
56,Konrak dan Laporan penelitian dasar 2022,other,"[{'name': {'honourific': None, 'family': 'Herawati', 'lineage': None, 'given': 'Netti'}, 'id': 'netti.herawati@fmipa.unila.ac.id'}]",show,2022-11-07 01:37:43,archive,46278,2022-11-07 01:37:43,"[{'placement': 1, 'eprintid': 46278, 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/185163', 'security': 'public', 'files': [{'mtime': '2022-11-04 10:15:05', 'hash_type': 'MD5', 'filename': 'Kontrak dan Laporan Pnelitian dasar 2022.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/511282', 'filesize': 2860396, 'objectid': 185163, 'hash': 'c1448217d17168bc0a28803bcbfcbffd', 'mime_type': 'application/pdf', 'fileid': 511282, 'datasetid': 'document'}], 'main': 'Kontrak dan Laporan Pnelitian dasar 2022.pdf', 'docid': 185163, 'format': 'text', 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1}]",959,universitas Lampung,disk0/00/04/62/78,['FMIPA9'],7,submitted,public,2022-11-07 01:37:43,,['AC'],http://repository.lppm.unila.ac.id/id/eprint/46278,,,,,,,,,,,,,,,,,,,
57,Kontrak dan laporan penelitian DIPA UNila 2017,other,"[{'id': 'netti.herawati@fmipa.unila.ac.id', 'name': {'given': 'Netti', 'lineage': None, 'family': 'Herawati', 'honourific': None}}]",show,2022-11-07 01:37:45,archive,46279,2022-11-07 01:37:45,"[{'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/185164', 'pos': 1, 'eprintid': 46279, 'placement': 1, 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'format': 'text', 'main': 'KOntrak dan Laporan Penelitian 2017.pdf', 'files': [{'objectid': 185164, 'filesize': 1386938, 'uri': 'http://repository.lppm.unila.ac.id/id/file/511289', 'filename': 'KOntrak dan Laporan Penelitian 2017.pdf', 'hash_type': 'MD5', 'mtime': '2022-11-04 10:50:25', 'fileid': 511289, 'datasetid': 'document', 'hash': '10595b35de303bd8fa9df50705aeaf1d', 'mime_type': 'application/pdf'}], 'docid': 185164}]",959,universitas Lampung,disk0/00/04/62/79,['FMIPA9'],7,submitted,public,2022-11-07 01:37:45,,['AC'],http://repository.lppm.unila.ac.id/id/eprint/46279,,,,,,,,,,,,,,,,,,,
58,corresponding author PJSOR 2022,other,"[{'id': 'netti.herawati@fmipa.unila.ac.id', 'name': {'given': 'Netti', 'lineage': None, 'family': 'Herawati', 'honourific': None}}]",show,2022-11-04 08:29:05,archive,46248,2022-11-04 08:29:05,"[{'placement': 1, 'eprintid': 46248, 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/185136', 'security': 'public', 'docid': 185136, 'main': 'Corresponding author PJSOR 2022.pdf', 'files': [{'hash': '5628a1a21414888084dbdaeab61d1e71', 'mime_type': 'application/pdf', 'fileid': 511067, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/511067', 'filename': 'Corresponding author PJSOR 2022.pdf', 'objectid': 185136, 'filesize': 1095869, 'mtime': '2022-11-03 21:57:25', 'hash_type': 'MD5'}], 'format': 'text', 'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf'}]",959,Punjab,disk0/00/04/62/48,['FMIPA9'],7,pub,public,2022-11-04 08:29:05,,['AC'],http://repository.lppm.unila.ac.id/id/eprint/46248,,,,,,,,,,,,,,,,,,,
59,"Regresi Rasio Prevalensi dengan Model Log-Binomial: Isu Ketakkonvergenan 

PROSIDING SEMINAR NASIONAL  MATEMATIKA DAN PENDIDIKAN MATEMATIKA, uny",article,"[{'name': {'lineage': None, 'family': 'Herawati', 'honourific': None, 'given': 'Netti'}, 'id': 'netti.herawati@fmipa.unila.ac.id'}, {'name': {'honourific': None, 'lineage': None, 'family': 'Hadi', 'given': 'Alfian Futuhul'}, 'id': 'afhadi@unej.ac.id'}, {'name': {'honourific': None, 'family': 'Nusyirwan', 'lineage': None, 'given': 'Nusyirwan'}, 'id': 'Nusyirwan@fmipa.unila.ac.id'}, {'id': 'khoirin.nisa@fmipa.unila.ac.id', 'name': {'lineage': None, 'family': 'Nisa', 'honourific': None, 'given': 'Khoirin'}}]",show,2017-09-28 02:16:12,archive,3926,2017-09-28 02:16:12,"[{'mime_type': 'application/pdf', 'language': 'id', 'rev_number': 3, 'content': 'published', 'main': 'Prosiding_2008.pdf', 'files': [{'mime_type': 'application/pdf', 'hash': '9de5e66fcc0102c688102328cad9436f', 'fileid': 27481, 'datasetid': 'document', 'mtime': '2017-09-15 04:06:42', 'hash_type': 'MD5', 'filename': 'Prosiding_2008.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/27481', 'filesize': 15338824, 'objectid': 3781}], 'docid': 3781, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/3781', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 3926}]",959,UNY,disk0/00/00/39/26,['FMIPA9'],9,pub,public,2017-09-28 02:16:12,published,['HA'],http://repository.lppm.unila.ac.id/id/eprint/3926,"Regresi logistik memainkan peran sentral dalam pengamatan epidemiologi.  Regresi logistik memiliki odds ratio yang memberikan informasi tentang risiko seseorang didapati sebagai penderita suatu penyakit.   Pada kasus tertetu ratio prevalensi dapat didekati dari odds ratio, dan tidak memberikan perbedaan yang menyesatkan.   Namun odds ratio tidak selalu diinginkan.  Antara lain, karena pada pengamatan common event (pengamatan dengan nilai 1 yang banyak), rasio prevalensi tidak lagi dapat didekati secara langsung dari odds ratio, artimya odds ratio tidak lagi mencerminkan informasi yang diinginkan oleh epidemiologi.  Untuk itu diperlukan pendekatan lain dalam memperoleh ratio prevalensi dari data binomial, antara lain dengan model log-binomial/regresi relative risk/rasio prevalensi.  Regresi logbinomial, dalam terminologi Model Linier Umum adalah model dengan distribusi Y binomial yanag menggunakan link-function log, sedangkan regresi logistik, menggunakan fungsi link, logit.  Pada regresi log-binomial selain masalah ketakkonvergenan, dimungkinkan terjadi pendugaan peluang diluar interval 0-1, karena model ini tidak melakukan restriksi 0<=P(Y=1)<=1, seperti pada model logistik.  Akibatnya, pada saat memodelkan pengamatan dengan P(Y=1) ≅ 1 atau rasio prevalensi mendekati 1, mungkin terjadi masalah.   Penelitian ini ingin mengatasi masalah ketakkonvergenan pada log-binomial melalui metode copy (Copy Method) melalui suatu studi kasus penderita Demam Berdarah Dengue (DBD) di RSUD Dr. Soebandi Jember. Tulisan ini membicarakan tenang isu masalah ketakkonvergenan pada log-binomial, dengan alternatif penyelesaian menggunakan metode copy (Copy Method). Studi kasus diberikan sebagai ilustrasi data penderita Demam Berdarah Dengue (DBD) di RSUD Dr. Soebandi Jember. 
Kata Kunci: Regresi Rasio Prevalensi, Risiko Relatif, log-binomial,  ketakkonvergenan",PROSIDING SEMINAR NASIONAL  MATEMATIKA DAN PENDIDIKAN MATEMATIKA,TRUE,,249-263,,http://eprints.unsri.ac.id/1530/1/Prosiding_,978-979-16353-1-8,,,,,,,,,,,
60,A Robust Procedure for GEE Model,article,"[{'name': {'lineage': None, 'family': 'Herawati', 'honourific': None, 'given': 'Netti'}, 'id': 'netti.herawati@fmipa.unila.ac.id'}, {'id': 'khoirin.nisa@fmipa.unila.ac.id', 'name': {'given': 'Khoirin', 'honourific': None, 'family': 'Nisa', 'lineage': None}}]",show,2017-06-07 09:22:21,archive,2972,2017-06-07 09:22:21,"[{'format': 'text', 'docid': 2854, 'main': 'FJMS_NHKN1017.docx', 'files': [{'datasetid': 'document', 'fileid': 20543, 'hash': 'd5a7b33f636f858c456f96133e520040', 'mime_type': 'application/vnd.openxmlformats-officedocument.wordprocessingml.document', 'hash_type': 'MD5', 'mtime': '2017-06-02 03:13:43', 'filesize': 139426, 'objectid': 2854, 'filename': 'FJMS_NHKN1017.docx', 'uri': 'http://repository.lppm.unila.ac.id/id/file/20543'}], 'rev_number': 1, 'language': 'en', 'mime_type': 'application/vnd.openxmlformats-officedocument.wordprocessingml.document', 'eprintid': 2972, 'placement': 1, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/2854', 'pos': 1}]",959,Puspha Publishing House,disk0/00/00/29/72,['FMIPA9'],6,submitted,public,2017-06-07 09:22:21,submitted,['HA'],http://repository.lppm.unila.ac.id/id/eprint/2972,"Abstract
In longitudinal studies, multiple measurements are taken on the same subject at different points in time. Thus, observations for the same subject are correlated. This paper proposes a robust procedure for estimating parameters of regression model when generalized estimating equation (GEE) applied to longitudinal data that contains outliers. The procedure is a combination of the iteratively reweighted least square (IRLS) and least trimmed square (LTS) methods and is called iteratively reweighted least trimmed square (IRLTS). We conducted a simulation study for gamma model and Poisson model using the proposed method, the result shows that our approach can provide a better result than the classical GEE.  
2010 Mathematics Subject Classification: 62J12.
Keywords: longitudinal data, outlier, regression model.",Far East Journal of Mathematical Sciences (FJMS),FALSE,netti.herawati@fmipa.unila.ac.id,,,,0972-0871,,,,,,,,,,,
61,Laporan PKM Unggulan 2021,other,"[{'name': {'family': 'Herawati', 'lineage': None, 'honourific': None, 'given': 'Netti'}, 'id': 'netti.herawati@fmipa.unila.ac.id'}, {'name': {'given': 'Khoirin', 'honourific': None, 'lineage': None, 'family': 'Nisa'}, 'id': 'khoirin.nisa@fmipa.unila.ac.id'}, {'name': {'honourific': None, 'family': 'Saidi', 'lineage': None, 'given': 'Subian'}, 'id': 'subian.saidi@gmail.com'}, {'name': {'given': 'Eri', 'lineage': None, 'family': 'Setiawan', 'honourific': None}, 'id': None}]",show,2021-12-28 04:12:57,archive,37464,2021-12-28 04:12:57,"[{'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'files': [{'fileid': 428151, 'datasetid': 'document', 'hash': '0761375e88c684f8e8ba95f7b543ff1b', 'mime_type': 'application/pdf', 'objectid': 158386, 'filesize': 735738, 'filename': 'Laporan PKM Unggulan_Netti.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/428151', 'hash_type': 'MD5', 'mtime': '2021-12-28 02:24:48'}], 'main': 'Laporan PKM Unggulan_Netti.pdf', 'docid': 158386, 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/158386', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 37464}]",959,-,disk0/00/03/74/64,['FMIPA9'],7,unpub,public,2021-12-28 04:12:57,,['HA'],http://repository.lppm.unila.ac.id/id/eprint/37464,,,,,,,,,,,,,,,,,,,
62,The Optimal Bandwidth for Kernel Density Estimation of Skewed Distribution: A Case Study on Survival Data of Cancer Patients,article,"[{'id': 'netti.herawati@fmipa.unila.ac.id', 'name': {'given': 'Netti', 'honourific': None, 'lineage': None, 'family': 'Herawati'}}, {'id': 'khoirin.nisa@fmipa.unila.ac.id', 'name': {'family': 'Nisa', 'lineage': None, 'honourific': None, 'given': 'Khoirin'}}, {'id': None, 'name': {'given': 'Eri', 'honourific': None, 'lineage': None, 'family': 'Setiawan'}}]",show,2018-04-25 08:31:34,archive,6565,2018-04-25 08:31:34,"[{'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/19513', 'pos': 1, 'eprintid': 6565, 'placement': 1, 'language': 'en', 'mime_type': 'text/html', 'rev_number': 2, 'format': 'text', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/60627', 'filename': 'matematika/index.html', 'filesize': 56205, 'objectid': 19513, 'mtime': '2018-03-05 06:18:50', 'hash_type': 'MD5', 'mime_type': 'text/html', 'hash': '619bbd236982ffeeaf2b78ba03e8de91', 'fileid': 60627, 'datasetid': 'document'}], 'main': 'matematika/index.html', 'docid': 19513}]",959,,disk0/00/00/65/65,['FMIPA9'],7,pub,public,2018-04-25 08:31:34,,['HA'],http://repository.lppm.unila.ac.id/id/eprint/6565,,PROSIDING SEMINAR NASIONAL METODE KUANTITATIF,TRUE,,,,,978-602-98559-3-7,,,,,,,,,,,
63,Perbandingan model-model Asimetris,article,"[{'id': 'netti.herawati@fmipa.unila.ac.id', 'name': {'given': 'Netti', 'honourific': None, 'lineage': None, 'family': 'Herawati'}}, {'id': None, 'name': {'honourific': None, 'lineage': None, 'family': 'Setiawan', 'given': 'Eri'}}, {'id': 'khoirin.nisa@fmipa.unila.ac.id', 'name': {'lineage': None, 'family': 'Nisa', 'honourific': None, 'given': 'Khoirin'}}]",show,2017-05-29 06:34:37,archive,1829,2017-05-29 06:34:37,"[{'uri': 'http://repository.lppm.unila.ac.id/id/document/1681', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 1829, 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf', 'docid': 1681, 'main': 'proposal MANDIRI 2017 1.pdf', 'files': [{'hash_type': 'MD5', 'mtime': '2017-05-29 06:08:24', 'objectid': 1681, 'filesize': 932241, 'uri': 'http://repository.lppm.unila.ac.id/id/file/12748', 'filename': 'proposal MANDIRI 2017 1.pdf', 'fileid': 12748, 'datasetid': 'document', 'mime_type': 'application/pdf', 'hash': '56047513e7ffd0d7319d12689160becc'}], 'format': 'text'}]",959,,disk0/00/00/18/29,['FMIPA9'],8,unpub,public,2017-05-29 06:34:37,submitted,['HA'],http://repository.lppm.unila.ac.id/id/eprint/1829,"This paper aims to compare several asymmetric conditional volatility models ussually use in time series forecasting models.  The focus is on Indonesia Telecomunication Inc. daily stock return volatility data to the 2016-2017 time interval. The presence of leverage effects in empirical series is investigated.    The GARCH, TGARCH, EGARCH, and APARCH models are used and examined to estimate the best forecasting model bBased on the value of Akaike Information (AIC) and Schwarz Criterions (SC).


Key Words : Volatility, GARCH, TGARCH, EGARCH, APARCH, AIC dan SC.",statistics,FALSE,netti.hearwati@fmipa.unila.ac.id,,,,,,,,,,,,,,,
64,"Perceptions of Ethnic Groups in Bakauheni
Sub-District, South Lampung Regency,
Indonesia",other,"[{'name': {'lineage': None, 'family': 'Karomani', 'honourific': None, 'given': 'Karomani'}, 'id': None}, {'id': 'tina.kartika@fisip.unila.ac.id', 'name': {'given': 'Tina', 'family': 'Tina Kartika', 'lineage': None, 'honourific': None}}, {'name': {'family': 'Nusyirwan', 'lineage': None, 'honourific': None, 'given': 'Nusyirwan'}, 'id': 'Nusyirwan@fmipa.unila.ac.id'}]",show,2022-05-13 01:21:19,archive,41605,2022-05-13 01:21:19,"[{'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf', 'main': 'Perceptions of Ethnic Groups in Bakauheni Sub-District, South Lampung Regency, Indonesia.pdf.pdf', 'docid': 163261, 'files': [{'datasetid': 'document', 'fileid': 460373, 'hash': '5e7bc808b0906b95de5f1da1aa784e47', 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2022-05-12 07:54:02', 'filesize': 472195, 'objectid': 163261, 'filename': 'Perceptions of Ethnic Groups in Bakauheni Sub-District, South Lampung Regency, Indonesia.pdf.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/460373'}], 'format': 'text', 'uri': 'http://repository.lppm.unila.ac.id/id/document/163261', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 41605}]",433,"Jurusan Matematika, Universitas Lampung",disk0/00/04/16/05,['FMIPA9'],9,unpub,public,2022-05-13 01:21:19,,"['H1', 'QA']",http://repository.lppm.unila.ac.id/id/eprint/41605,"Bakauheni constitutes a sub-district located in South Lampung, Indonesia. It is inhabited by diverse ethnic groups:
Lampung, Sunda, Java, Batak, and Bugis. Their different cultural backgrounds often result in different perceptions among
them. Therefore, this study aimed to explore perceptions by the ethnic groups living in the region.The current study was
qualitative. An interview was undertaken in depth to investigate ethnic groups’ perceptions. The data were analyzed using
BIPLOT. The result of the current study showed that there were two main categories of perceptions among the ethnic
groups living in Bakauheni: soft-hearted and hard-hearted perception. This suggests that communication inter-ethnic is
important for attaining the harmony of social life",,,,,,,,,,,,,,,,,,
65,"Characteristics of Hazard Rate Functions of Log-Normal
Distributions",other,"[{'name': {'given': 'Dian', 'lineage': None, 'family': 'Kurniasari', 'honourific': None}, 'id': 'dian.kurniasari@fmipa.unila.ac.id'}, {'id': 'klppm@kpa.unila.ac.id', 'name': {'given': 'Warsono', 'family': 'Warsono', 'lineage': None, 'honourific': None}}]",show,2022-10-19 01:18:22,archive,45806,2022-10-19 01:18:22,"[{'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'format': 'text', 'main': 'Cek Similarity-Characteristics of Hazard Rate Functions of Log-Normal Distributions.pdf', 'docid': 184618, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/507648', 'filename': 'Cek Similarity-Characteristics of Hazard Rate Functions of Log-Normal Distributions.pdf', 'objectid': 184618, 'filesize': 618904, 'mtime': '2022-10-18 21:45:39', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'hash': '949a3cf1258d7e2e87de85e298be28e4', 'fileid': 507648, 'datasetid': 'document'}], 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/184618', 'pos': 1, 'eprintid': 45806, 'placement': 1}]",752,IOP Publishing,disk0/00/04/58/06,['FMIPA9'],7,pub,public,2022-10-19 01:18:22,,['QA'],http://repository.lppm.unila.ac.id/id/eprint/45806,,,,,,,,,,,,,,,,,,,
66,Simulation for Parameters Estimation of Type II Right Censored Data from Weibull Distribution Based on Several Intensities,other,"[{'name': {'honourific': None, 'lineage': None, 'family': 'Kurniasari', 'given': 'Dian'}, 'id': 'dian.kurniasari@fmipa.unila.ac.id'}, {'id': 'klppm@kpa.unila.ac.id', 'name': {'given': 'Warsono', 'honourific': None, 'lineage': None, 'family': 'Warsono'}}, {'name': {'given': 'Mustofa', 'lineage': None, 'family': 'Usman', 'honourific': None}, 'id': 'usman_alfha@yahoo.com'}, {'id': 'sutopo.hadi@fmipa.unila.ac.id', 'name': {'honourific': None, 'family': 'Hadi', 'lineage': None, 'given': 'Sutopo'}}]",show,2022-10-19 02:37:05,archive,45820,2022-10-19 02:37:05,"[{'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'format': 'text', 'main': 'Cek Similarity-Simulation for Parameters Estimation of Type II Right Censored Data from Weibull Distribution Based.pdf', 'files': [{'mtime': '2022-10-18 22:33:20', 'hash_type': 'MD5', 'uri': 'http://repository.lppm.unila.ac.id/id/file/507743', 'filename': 'Cek Similarity-Simulation for Parameters Estimation of Type II Right Censored Data from Weibull Distribution Based.pdf', 'objectid': 184632, 'filesize': 768792, 'hash': '1be12b6bb109855a88f25b59e4e72917', 'mime_type': 'application/pdf', 'datasetid': 'document', 'fileid': 507743}], 'docid': 184632, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/184632', 'pos': 1, 'eprintid': 45820, 'placement': 1}]",752,MUK Publications,disk0/00/04/58/20,['FMIPA9'],7,pub,public,2022-10-19 02:37:05,,['QA'],http://repository.lppm.unila.ac.id/id/eprint/45820,,,,,,,,,,,,,,,,,,,
