,date,uri,abstract,date_type,subjects,event_title,ispublished,rev_number,full_text_status,status_changed,event_type,divisions,dir,lastmod,official_url,documents,userid,metadata_visibility,pagerange,datestamp,referencetext,eprint_status,eprintid,event_location,title,event_dates,refereed,creators,pres_type,type,corp_creators,publisher,publication,issn,number,volume,related_url,id_number,place_of_pub,contact_email,succeeds,isbn,pages,series,contributors,note,funders,projects
52,2018-07-14 00:00:00.000000000,http://repository.lppm.unila.ac.id/id/eprint/8677,"Abstract  This study aims to compare the performance of Ordinary Least Square (OLS),  Least Absolute Shrinkage and Selection Operator (LASSO), Ridge Regression (RR) and  Principal Component Regression (PCR)  methods in han-dling severe multicollinearity among explanatory variables in multiple regression analysis using data simulation. In order to select the best method, a Monte Carlo experiment was caried out, it was set that the simulated data contain severe multicollinearity among all explanatory variables (ρ = 0.99) with different sample sizes (n = 25,50,75,100,200) and different levels of explanatory variables (p = 4, 6,8,10,20).   The performances of the four methods are compared using Average Mean Square Errors (AMSE) and Akaike Information Criterion (AIC).  The result shows that PCR has the lowest AMSE among other methods.  It indicates that PCR is  the most accurate regression coefficients estimator in each sample size and various levels of explanatory variables studied.  PCR also performs as the best estimation model since it gives the lowest AIC values compare to OLS, RR, and LASSO.",published,['HA'],,submitted,5,public,2018-08-03 07:37:20,,['FMIPA9'],disk0/00/00/86/77,2018-08-03 07:37:20,http://www.sapub.org/journal/aimsandscope.aspx?journalid=1114,"[{'eprintid': 8677, 'placement': 1, 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/21750', 'format': 'text', 'main': 'Submited article ke jurnal interns.docx', 'docid': 21750, 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/84652', 'filename': 'Submited article ke jurnal interns.docx', 'filesize': 19937, 'objectid': 21750, 'mtime': '2018-06-05 04:50:36', 'hash_type': 'MD5', 'mime_type': 'application/vnd.openxmlformats-officedocument.wordprocessingml.document', 'hash': '03f2897c300b10efdd7f29fa0f961799', 'datasetid': 'document', 'fileid': 84652}], 'language': 'en', 'rev_number': 2, 'mime_type': 'application/vnd.openxmlformats-officedocument.wordprocessingml.document'}]",959,show,,2018-08-03 07:37:20,,archive,8677,,Regularized Multiple Regression Methods to Deal with Severe Multicollinearity,,TRUE,"[{'id': 'netti.herawati@fmipa.unila.ac.id', 'name': {'given': 'Netti', 'family': 'Herawati', 'lineage': None, 'honourific': None}}, {'name': {'given': 'Khoirin', 'lineage': None, 'family': 'Nisa', 'honourific': None}, 'id': 'khoirin.nisa@fmipa.unila.ac.id'}, {'name': {'lineage': None, 'family': 'Setiawan', 'honourific': None, 'given': 'Eri'}, 'id': None}, {'name': {'given': 'Nusyirwan', 'honourific': None, 'lineage': None, 'family': 'Nusyirwan'}, 'id': 'Nusyirwan@fmipa.unila.ac.id'}, {'name': {'honourific': None, 'family': 'Tiryono', 'lineage': None, 'given': 'Tiryono'}, 'id': None}]",,article,,Scientific & Academic Publishing Co.,International Journal of Statistics and Applications,-ISSN: 2168-5193 e-ISSN: 2168-5215,,,,,,,7020.0,,,,,,,
53,2018-07-14 00:00:00.000000000,http://repository.lppm.unila.ac.id/id/eprint/8660,"Abstract  This study aims to compare the performance of Ordinary Least Square (OLS),  Least Absolute Shrinkage and Selection Operator (LASSO), Ridge Regression (RR) and  Principal Component Regression (PCR)  methods in han-dling severe multicollinearity among explanatory variables in multiple regression analysis using data simulation. In order to select the best method, a Monte Carlo experiment was caried out, it was set that the simulated data contain severe multicollinearity among all explanatory variables (ρ = 0.99) with different sample sizes (n = 25,50,75,100,200) and different levels of explanatory variables (p = 4, 6,8,10,20).   The performances of the four methods are compared using Average Mean Square Errors (AMSE) and Akaike Information Criterion (AIC).  The result shows that PCR has the lowest AMSE among other methods.  It indicates that PCR is  the most accurate regression coefficients estimator in each sample size and various levels of explanatory variables studied.  PCR also performs as the best estimation model since it gives the lowest AIC values compare to OLS, RR, and LASSO.",published,['HA'],,pub,5,public,2018-08-03 07:34:29,,['FMIPA9'],disk0/00/00/86/60,2018-08-03 07:34:29,http://www.sapub.org/journal/aimsandscope.aspx?journalid=1114,"[{'format': 'text', 'docid': 21730, 'main': 'Submited article ke jurnal interns.docx', 'files': [{'mime_type': 'application/vnd.openxmlformats-officedocument.wordprocessingml.document', 'hash': '03f2897c300b10efdd7f29fa0f961799', 'fileid': 84553, 'datasetid': 'document', 'filename': 'Submited article ke jurnal interns.docx', 'uri': 'http://repository.lppm.unila.ac.id/id/file/84553', 'filesize': 19937, 'objectid': 21730, 'mtime': '2018-06-05 04:50:36', 'hash_type': 'MD5'}], 'content': 'published', 'language': 'en', 'rev_number': 3, 'mime_type': 'application/vnd.openxmlformats-officedocument.wordprocessingml.document', 'eprintid': 8660, 'placement': 1, 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/21730'}]",959,show,,2018-08-03 07:34:29,,archive,8660,,Regularized Multiple Regression Methods to Deal with Severe Multicollinearity,,TRUE,"[{'name': {'family': 'Herawati', 'lineage': None, 'honourific': None, 'given': 'Netti'}, 'id': 'netti.herawati@fmipa.unila.ac.id'}, {'id': 'khoirin.nisa@fmipa.unila.ac.id', 'name': {'given': 'Khoirin', 'honourific': None, 'lineage': None, 'family': 'Nisa'}}, {'name': {'given': 'Eri', 'lineage': None, 'family': 'Setiawan', 'honourific': None}, 'id': None}, {'name': {'lineage': None, 'family': 'Nusyirwan', 'honourific': None, 'given': 'Nusyirwan'}, 'id': 'Nusyirwan@fmipa.unila.ac.id'}, {'name': {'family': 'Tiryono', 'lineage': None, 'honourific': None, 'given': 'Tiryono'}, 'id': None}]",,article,,Scientific & Academic Publishing Co.,International Journal of Statistics and Applications,-ISSN: 2168-5193 e-ISSN: 2168-5215,,,[{'url': 'http://article.sapub.org/10.5923.j.statistics.20180804.02.html'}],doi:10.5923/j.statistics.20180804.02,,,7020.0,,,,,,,
54,2018-02-01 00:00:00.000000000,http://repository.lppm.unila.ac.id/id/eprint/7022,,published,['HA'],,pub,7,public,2018-06-05 07:23:53,,['FMIPA9'],disk0/00/00/70/22,2018-06-05 07:23:53,,"[{'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'format': 'text', 'docid': 19997, 'main': 'COVER RANCOB014.pdf', 'files': [{'fileid': 64266, 'datasetid': 'document', 'mime_type': 'application/pdf', 'hash': '15efa3a68acf8fcf4e52405d0cfef672', 'filesize': 872662, 'objectid': 19997, 'uri': 'http://repository.lppm.unila.ac.id/id/file/64266', 'filename': 'COVER RANCOB014.pdf', 'hash_type': 'MD5', 'mtime': '2018-06-05 05:30:29'}], 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/19997', 'pos': 1, 'eprintid': 7022, 'placement': 1}]",959,show,,2018-06-05 07:23:53,,archive,7022,,RANCANGAN PERCOBAAN: TEORI DAN APLIKASI,,TRUE,"[{'name': {'honourific': None, 'family': 'Herawati', 'lineage': None, 'given': 'Netti'}, 'id': 'netti.herawati@fmipa.unila.ac.id'}, {'id': None, 'name': {'honourific': None, 'lineage': None, 'family': 'Setiawan', 'given': 'Eri'}}, {'name': {'honourific': None, 'lineage': None, 'family': 'Nisa', 'given': 'Khoirin'}, 'id': 'khoirin.nisa@fmipa.unila.ac.id'}]",,book,,Pusaka Media,,,,,,,BANDAR LAMPUNG,,,ISBN: 978-602-5420-77-1,195.0,,,,,
55,2018-11-01 00:00:00.000000000,http://repository.lppm.unila.ac.id/id/eprint/11734,Graf,published,['QA'],Seminar Nasional Metode Kuantitatif 2018,pub,7,public,2019-05-09 03:07:19,conference,['FMIPA9'],disk0/00/01/17/34,2019-05-09 03:07:19,http://matematika.fmipa.unila.ac.id/?p=4688,"[{'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'files': [{'hash': '4a6062389535befab4d99f71f2a46678', 'mime_type': 'application/pdf', 'fileid': 105858, 'datasetid': 'document', 'filename': 'Dracjat_Wamil_Asmi_Amanto_SNMK_2018.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/105858', 'filesize': 3602106, 'objectid': 24720, 'mtime': '2019-05-06 04:07:35', 'hash_type': 'MD5'}], 'main': 'Dracjat_Wamil_Asmi_Amanto_SNMK_2018.pdf', 'docid': 24720, 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/24720', 'security': 'public', 'placement': 1, 'eprintid': 11734}]",821,show,139-143,2019-05-09 03:07:19,,archive,11734,"Hotel Emersia, Bandar Lampung","BANYAKNYA GRAF TERHUBUNG BERLABEL TITIK BERORDE LIMA
DENGAN GARIS PARALEL ATAU LOOP MAKSIMAL DUA SERTA GARIS
NON PARALEL MAKSIMAL ENAM",19-20 November 2018,TRUE,"[{'name': {'given': 'Dracjat', 'lineage': None, 'family': 'Indrawan', 'honourific': None}, 'id': None}, {'id': 'wamiliana@gmail.com', 'name': {'honourific': None, 'family': 'Wamiliana', 'lineage': None, 'given': 'Wamiliana'}}, {'name': {'family': 'Asmiati', 'lineage': None, 'honourific': None, 'given': 'Asmiati'}, 'id': 'asmiati,1976@fmipa.unila.ac.id'}]",paper,conference_item,,,,,,,,,,,,,,,,,,
56,2018-11-19 00:00:00.000000000,http://repository.lppm.unila.ac.id/id/eprint/11928,"Penelitian ini menjelaskan barisan yang dalam banyak hal mirip dengan barisan Fibonacci:
diberikan n, jumlahkan dua suku sebelumnya dan bagi dengan pangkat dari n. Pada abad ke13,
Leonardo
da
Pisa
(yang
juga
dikenal
dengan
nama
Fibonacci)
menuliskan
suatu
problem

dibukunya

Liber Abaci. Problemnya adalah menghitung populasi pasangan kelinci pada
bulan tertentu dimana sepasang kelinci yang melahirkan pasangan kelinci muda. Kemudian
pasangan kelinci yang sudah beranak ini beranak lagi dan seterusnya. Barisan bilangan
Fibonacci n-bebas dimulai dengan dua bilangan bulat, didefinisikan oleh relasi rekurensi
khusus dimana setelah menambahkan dua suku sebelumnya, pangkat n yang mungkin dapat
segera dihapus dari suku terbaru dalam barisan. Hasil dari pembuktian barisan bilangan
Fibonacci n-bebas untuk n: 2, 3, 4 dan 5 memiliki sifat yang berbeda-beda, hal ini
berdasarkan karakteristik masing-masing n yang dituliskan berdasarkan teorema dan lemma.",published,['QA'],,pub,7,public,2019-05-08 07:33:27,,['FMIPA9'],disk0/00/01/19/28,2019-05-08 07:33:27,http://matematika.fmipa.unila.ac.id/?p=4688,"[{'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'format': 'text', 'docid': 24914, 'main': 'IRMA_AMANTO_MUSLIM_SNMK_2018.pdf', 'files': [{'hash': 'da4d9ae638f093a3e138e1e0846c22dc', 'mime_type': 'application/pdf', 'datasetid': 'document', 'fileid': 107039, 'uri': 'http://repository.lppm.unila.ac.id/id/file/107039', 'filename': 'IRMA_AMANTO_MUSLIM_SNMK_2018.pdf', 'filesize': 4309788, 'objectid': 24914, 'mtime': '2019-05-07 06:19:29', 'hash_type': 'MD5'}], 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/24914', 'pos': 1, 'eprintid': 11928, 'placement': 1}]",488,show,49-52,2019-05-08 07:33:27,,archive,11928,,BARISAN BILANGAN FIBONACCI N-BEBAS,,TRUE,"[{'name': {'given': 'Irmawati', 'lineage': None, 'family': 'Irmawati', 'honourific': None}, 'id': 'irmawati0337@gmail.com'}, {'name': {'given': 'Amanto', 'honourific': None, 'lineage': None, 'family': 'Amanto'}, 'id': 'pakamanto@gmail.com'}, {'id': 'agus.sutrisnomg4@gmail.com', 'name': {'given': 'agus', 'honourific': None, 'family': 'Agus Sutrisno', 'lineage': None}}, {'name': {'family': 'Muslim Ansori', 'lineage': None, 'honourific': None, 'given': 'Muslim'}, 'id': 'ansomath@yahoo.com'}]",,article,"['Jurusan Matematika FMIPA Universitas Lampung', 'Jurusan Matematika FMIPA Universitas Lampung', 'Jurusan Matematika FMIPA Universitas Lampung', 'Jurusan Matematika FMIPA Universitas Lampung']",Jurusan Matematika FMIPA Unila,Prosiding Seminar Nasional METODE KUANTITATIF 2018,978-623-90150-0-8,,,,,,,,,,,,,,
57,2018-11-19 00:00:00.000000000,http://repository.lppm.unila.ac.id/id/eprint/11416,Penelitian ini,,['Q1'],,pub,9,public,2019-05-02 04:23:13,,['FMIPA9'],disk0/00/01/14/16,2019-05-02 04:23:13,,"[{'uri': 'http://repository.lppm.unila.ac.id/id/document/24423', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 11416, 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'main': 'SNMK 2018_IRMAWATI.pdf', 'files': [{'datasetid': 'document', 'fileid': 103805, 'mime_type': 'application/pdf', 'hash': 'da4d9ae638f093a3e138e1e0846c22dc', 'hash_type': 'MD5', 'mtime': '2019-04-30 02:06:37', 'objectid': 24423, 'filesize': 4309788, 'uri': 'http://repository.lppm.unila.ac.id/id/file/103805', 'filename': 'SNMK 2018_IRMAWATI.pdf'}], 'docid': 24423, 'format': 'text'}]",488,show,,2019-05-02 04:23:13,,archive,11416,,Barisan Bilangan Fibonacci N-Bebas,,TRUE,"[{'id': 'irmawati0337@gmail.com', 'name': {'given': 'Irmawati', 'family': 'Irmawati', 'lineage': None, 'honourific': None}}, {'name': {'honourific': None, 'family': 'Amanto', 'lineage': None, 'given': 'Amanto'}, 'id': 'pakamanto@gmail.com'}, {'name': {'honourific': None, 'lineage': None, 'family': 'Agus Sutrisno', 'given': 'agus'}, 'id': 'agus.sutrisnomg4@gmail.com'}, {'id': 'ansomath@yahoo.com', 'name': {'lineage': None, 'family': 'Muslim Ansori', 'honourific': None, 'given': 'Muslim'}}]",,book,"['Universitas Lampung', 'Universitas Lampung', 'Universitas Lampung', 'Universitas Lampung']",Jurusan Matematika FMIPA Universitas Lampung,,,,,[{'url': 'http://matematika.fmipa.unila.ac.id/?p=4688'}],,Bandar Lampung,,,9786239015008,,Prosiding Seminar Nasional Metode Kuantitatif (SNMK) II Tahun 2018,,,,
58,2018-11-19 00:00:00.000000000,http://repository.lppm.unila.ac.id/id/eprint/12045,"Analisis Biplot adalah suatu teknik statistika deskriptif yang dapat disajikan secara visual guna
menyajikan secara simultan n obyek pengamatan dan p peubah dalam ruang bidang datar, sehingga
ciri-ciri peubah dan obyek pengamatan serta posisi relatif antar obyek pengamatan dengan peubah
dapat dianalisis. Penelitian ini bertujuan mengelompokkan  persepsi antaretnik Sunda, Jawa, Batak,
Lampung dan Bugis  di Bakauheni Kalianda.  Berdasarkan hasil analisis terdapat  2 kelompok besar 
yaitu kelompok etnik pemberani dan kelompok etnik yang rendah hati, halus, dan sederhana.
Kelompok etnik pemberani yaitu etnik Batak, Lampung, dan Bugis. Kelompok etnik yang rendah hati,
halus, dan sederhana yaitu etnik Jawa dan Sunda. Perilaku toleran, jujur, bijaksana, pandai, agamis,
terbuka, pemaaf, dan pemurah dimiliki oleh semua etnik.",published,['HA'],,pub,6,public,2019-05-09 01:53:19,,['FMIPA9'],disk0/00/01/20/45,2019-05-09 01:53:19,http://matematika.fmipa.unila.ac.id/?p=4688,"[{'placement': 1, 'eprintid': 12045, 'uri': 'http://repository.lppm.unila.ac.id/id/document/25027', 'pos': 1, 'security': 'public', 'files': [{'hash': '6e909f38f2b952d681e3ea103cde0314', 'mime_type': 'application/pdf', 'datasetid': 'document', 'fileid': 107777, 'mtime': '2019-05-08 06:27:44', 'hash_type': 'MD5', 'filename': 'Karomani_Nusyirwan_SNMK_2018.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/107777', 'filesize': 4838578, 'objectid': 25027}], 'main': 'Karomani_Nusyirwan_SNMK_2018.pdf', 'docid': 25027, 'format': 'text', 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1}]",433,show,184-191,2019-05-09 01:53:19,,archive,12045,,"Analisis Biplot dalam pengelompokan  
Persepsi antaretnik di Bakauheni Lampung Selatan",,TRUE,"[{'id': None, 'name': {'honourific': None, 'family': 'Karomani', 'lineage': None, 'given': 'Karomani'}}, {'id': 'nusyirwan.1966@fmipa.unila.ac.id', 'name': {'given': 'Nusyirwan', 'family': 'Nusyirwan', 'lineage': None, 'honourific': None}}]",,article,"['Jurusan Ilmu Komunikasi Universitas Lampung', 'Jurusan Matematika FMIPA Universitas Lampung']",Jurusan Matematika FMIPA Unila,Prosiding Seminar Nasional METODE KUANTITATIF 2018,978-623-90150-0-8,,,,,,,,,,,,,,
59,1970-01-01 00:00:00.000002018,http://repository.lppm.unila.ac.id/id/eprint/19180,Hasil Penilaian Sejawat Sebidang atau Peer Review Karya Ilmiah Jurnal Ilmiah Nasional,published,['AC'],,pub,7,public,2020-04-15 04:00:54,,['FMIPA9'],disk0/00/01/91/80,2020-04-15 04:00:54,,"[{'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/32417', 'eprintid': 19180, 'placement': 1, 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'format': 'text', 'files': [{'mime_type': 'application/pdf', 'hash': '7e9dce03bb8fe109bd099ab4bb5f8a94', 'fileid': 160760, 'datasetid': 'document', 'mtime': '2020-04-15 03:04:09', 'hash_type': 'MD5', 'filename': '10. Analisis Bigplot untuk Pemetaan Kesejahteraan Masyarakat di Indonesia.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/160760', 'objectid': 32417, 'filesize': 924312}], 'main': '10. Analisis Bigplot untuk Pemetaan Kesejahteraan Masyarakat di Indonesia.pdf', 'docid': 32417}]",752,show,,2020-04-15 04:00:54,,archive,19180,,Analisis Bigplot untuk Pemetaan Kesejahteraan Masyarakat di Indonesia,,,"[{'name': {'given': 'Dian', 'honourific': None, 'lineage': None, 'family': 'Kurniasari'}, 'id': 'dksari13@gmail.com'}]",,other,,BIAStatistics,,,,,,,,,,,,,,,,
60,1970-01-01 00:00:00.000002018,http://repository.lppm.unila.ac.id/id/eprint/19171,Hasil Penilaian Sejawat Sebidang atau Peer Review Karya Ilmiah Jurnal Ilmiah Internasional,published,['AC'],,pub,7,public,2020-04-15 02:45:29,,['FMIPA9'],disk0/00/01/91/71,2020-04-15 02:45:29,,"[{'format': 'text', 'main': '1. Analysis of Dynamic Stucture, Grange Casuality and Forecasting with Vector Autoregresion (Var) Models on Credit Risk Data.pdf', 'files': [{'datasetid': 'document', 'fileid': 160689, 'mime_type': 'application/pdf', 'hash': '9d1040c8278cb62ea483f2bf1dff6298', 'hash_type': 'MD5', 'mtime': '2020-04-15 02:30:24', 'objectid': 32408, 'filesize': 960329, 'filename': '1. Analysis of Dynamic Stucture, Grange Casuality and Forecasting with Vector Autoregresion (Var) Models on Credit Risk Data.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/160689'}], 'docid': 32408, 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'eprintid': 19171, 'placement': 1, 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/32408'}]",752,show,,2020-04-15 02:45:29,,archive,19171,,"Analysis of Dynamic Structure, Granger Casuality and Forecasting with Vector Autoregression (Var) Models on Credit Risk Data",,,"[{'id': 'dksari13@gmail.com', 'name': {'lineage': None, 'family': 'Kurniasari', 'honourific': None, 'given': 'Dian'}}]",,other,,Publication International Lahore (Pakistan),,,,,,,,,,,,,,,,
61,1970-01-01 00:00:00.000002018,http://repository.lppm.unila.ac.id/id/eprint/19172,Hasil Penilaian Sejawat Sebidang atau Peer Review Karya Ilmiah Jurnal Ilmiah Internasional,published,['AC'],,pub,7,public,2020-04-15 02:45:46,,['FMIPA9'],disk0/00/01/91/72,2020-04-15 02:45:46,,"[{'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'docid': 32409, 'main': '2. Estimation of Generalized Gamma Distribution Paramter with Probability Weighted Moment Method.pdf', 'files': [{'mtime': '2020-04-15 02:39:57', 'hash_type': 'MD5', 'uri': 'http://repository.lppm.unila.ac.id/id/file/160696', 'filename': '2. Estimation of Generalized Gamma Distribution Paramter with Probability Weighted Moment Method.pdf', 'objectid': 32409, 'filesize': 959659, 'hash': 'a707bc0b0c3a85652240d8bc387a2770', 'mime_type': 'application/pdf', 'fileid': 160696, 'datasetid': 'document'}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/32409', 'security': 'public', 'placement': 1, 'eprintid': 19172}]",752,show,,2020-04-15 02:45:46,,archive,19172,,Estimation of Generalized Gamma Distribution Paramter with Probability Weighted Moment Method,,,"[{'name': {'given': 'Dian', 'family': 'Kurniasari', 'lineage': None, 'honourific': None}, 'id': 'dksari13@gmail.com'}]",,other,,Publication International Lahore (Pakistan),,,,,,,,,,,,,,,,
62,2018-02-28 00:00:00.000000000,http://repository.lppm.unila.ac.id/id/eprint/37965,"Analisis biplot merupakan pendekatan grafik statistika untuk tabel data dengan ukuran yang besar. Metode ini digunakan pada kasus banyak variabel sebagai bentuk umum dari diagram pencar untuk dua variabel. Walaupun melibatkan banyak variabel, analisis biplot biasanya digambarkan dalam grafik berdimensi dua dengan melakukan reduksi dimensi.  Analisis ini akan digunakan untuk pemetaan kesejahteraan masyarakat pada 34 Provinsi di Indonesia. Pada kasus ini, indikator
kesejahteraan masyarakat adalah Inflasi, Produk Domestik Regional Bruto (PDRB), laju penduduk, dan Indeks Pembangunan Manusia (IPM). Dari analisis yang telah dilakukan, reduksi
dimensi dari analisis biplot dengan komponen utama dapat menggabarkan sekitar 89.56% dari data yaitu 64.45% dari komponen pertama dan 25.11% dari komponen kedua. Berdasarkan kemiripan karakteristik antar objek, maka setiap provinsi dapat dibagi kedalam tiga kelompok. Berdasarkan grafik biplot, Provinsi DKI Jakarta memiliki tingkat IPM dan PDRB paling tinggi dan laju pertumbuhan penduduk paling rendah, sedangkan Kalimantan Barat memiliki tingkat Inflasi paling
tinggi.",published,['QA'],,pub,11,restricted,2022-01-18 01:37:42,,['FMIPA9'],disk0/00/03/79/65,2022-01-18 01:37:42,http://biastatistics.statistics.unpad.ac.id/index.php/biastatistics/issue/archive,"[{'format': 'other', 'main': 'BIAS-Vol-12-No1-2018 ver20052018-edit-03072018 (1).PDF', 'files': [{'datasetid': 'document', 'fileid': 431833, 'mime_type': 'application/pdf', 'hash': '3c6889bfffc263de7d2d858c1a319305', 'filesize': 3671412, 'objectid': 158906, 'uri': 'http://repository.lppm.unila.ac.id/id/file/431833', 'filename': 'BIAS-Vol-12-No1-2018 ver20052018-edit-03072018 (1).PDF', 'hash_type': 'MD5', 'mtime': '2022-01-17 17:20:11'}], 'docid': 158906, 'content': 'published', 'language': 'id', 'mime_type': 'application/pdf', 'rev_number': 5, 'eprintid': 37965, 'placement': 1, 'security': 'staffonly', 'formatdesc': 'ANALISIS BIPLOT UNTUK PEMETAAN KESEJAHTERAAN MASYARAKAT DI INDONESIA', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/158906'}]",752,show,41-50,2022-01-18 01:37:42,,archive,37965,,"ANALISIS BIPLOT UNTUK PEMETAAN KESEJAHTERAAN
MASYARAKAT DI INDONESIA",,TRUE,"[{'id': 'dian.kurniasari@fmipa.unila.ac.id', 'name': {'given': 'Dian', 'honourific': None, 'family': 'Kurniasari', 'lineage': None}}, {'id': None, 'name': {'honourific': None, 'family': 'Dita', 'lineage': None, 'given': 'Tiara Melia'}}, {'id': None, 'name': {'honourific': None, 'family': 'Antonio', 'lineage': None, 'given': 'Yefta'}}]",,article,"['Universitas Lampung', 'Universitas Lampung', 'Universitas Lampung']",Universitas padjajaran,Biastatistics,1907-6274 (print),1.0,12.0,,,,,,,,,,,,
