,metadata_visibility,datestamp,eprintid,eprint_status,lastmod,documents,userid,title,refereed,creators,pres_type,type,subjects,event_title,uri,date,event_type,divisions,dir,ispublished,rev_number,full_text_status,status_changed,abstract,pagerange,publisher,publication,issn,date_type,patent_applicant,id_number,book_title,event_dates,event_location,volume,number,corp_creators,contributors,official_url,keywords,funders,related_url,succeeds
78,show,2022-02-15 02:53:23,39255,archive,2022-02-15 02:53:23,"[{'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'docid': 160539, 'main': 'Reviewer Models of Policy.pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/442022', 'filename': 'Reviewer Models of Policy.pdf', 'objectid': 160539, 'filesize': 368011, 'mtime': '2022-02-15 02:26:34', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'hash': 'accd0c72e5cda0191b369e3699f46ee9', 'fileid': 442022, 'datasetid': 'document'}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/160539', 'security': 'public', 'placement': 1, 'eprintid': 39255}]",276,Models of Policy Making : Juvenile Detention Center and Self-Reliance Program.,FALSE,"[{'name': {'honourific': None, 'family': 'Bayu sujadmiko', 'lineage': None, 'given': 'bayu.sujadmiko@fh.unila.ac.id'}}]",paper,conference_item,['K1'],International Conference on Fundamental Rights (I-COFFEES),http://repository.lppm.unila.ac.id/id/eprint/39255,1970-01-01 00:00:00.000002018,conference,['FH1'],disk0/00/03/92/55,pub,7,public,2022-02-15 02:53:23,Hasil Penilaian Sejawat Sebidang atau Peer Reviewe,,,,,,,,,,,,,,,,,,,
79,show,2022-02-15 02:53:27,39258,archive,2022-02-15 02:53:27,"[{'placement': 1, 'eprintid': 39258, 'uri': 'http://repository.lppm.unila.ac.id/id/document/160542', 'pos': 1, 'security': 'public', 'main': 'Reviewer National.pdf', 'files': [{'hash_type': 'MD5', 'mtime': '2022-02-15 02:39:24', 'objectid': 160542, 'filesize': 392191, 'filename': 'Reviewer National.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/442040', 'fileid': 442040, 'datasetid': 'document', 'hash': 'f5bba4925d531ef76be419cfa30254ed', 'mime_type': 'application/pdf'}], 'docid': 160542, 'format': 'text', 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1}]",276,National Health Insurance: Realizing A Better Public Service and Guaranteeing the Citizens' Constitutional Rights,FALSE,"[{'name': {'lineage': None, 'family': 'Bayu sujadmiko', 'honourific': None, 'given': 'bayu.sujadmiko@fh.unila.ac.id'}}]",paper,conference_item,['K1'],"roceedings of the 2nd International Conference on Fundamental Rights, I-COFFEES 2019",http://repository.lppm.unila.ac.id/id/eprint/39258,1970-01-01 00:00:00.000002018,conference,['FH1'],disk0/00/03/92/58,pub,7,public,2022-02-15 02:53:27,Hasil Penilaian Sejawat Sebidang atau Peer Reviewe,,,,,,,,,,,,,,,,,,,
80,show,2019-12-26 03:27:19,17372,archive,2019-12-26 03:27:19,"[{'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'main': 'budiyono,.planning regime.pdf', 'docid': 30488, 'files': [{'objectid': 30488, 'filesize': 3246052, 'uri': 'http://repository.lppm.unila.ac.id/id/file/147002', 'filename': 'budiyono,.planning regime.pdf', 'hash_type': 'MD5', 'mtime': '2019-12-20 09:58:05', 'datasetid': 'document', 'fileid': 147002, 'hash': '035d3a17776a34c33b1ae003401f5044', 'mime_type': 'application/pdf'}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/30488', 'security': 'public', 'placement': 1, 'eprintid': 17372}]",561,Harmonization of Village Development Palnning Law in Lampung Coastal in the Spatial Planning Regime,FALSE,"[{'name': {'family': 'Budiyono', 'lineage': None, 'honourific': None, 'given': 'Budiyono'}}]",paper,conference_item,['K1'],"Journal of Law, Policy and Globalization",http://repository.lppm.unila.ac.id/id/eprint/17372,1970-01-01 00:00:00.000002018,conference,['FH1'],disk0/00/01/73/72,pub,7,public,2019-12-26 03:27:19,,16-23,,,,,,,,,,,,,,,,,,
81,show,2019-12-26 03:27:58,17389,archive,2019-12-26 03:27:58,"[{'eprintid': 17389, 'placement': 1, 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/30505', 'format': 'text', 'docid': 30505, 'main': 'budiyono,. Harmonization planning regime 11.pdf', 'files': [{'objectid': 30505, 'filesize': 3246052, 'uri': 'http://repository.lppm.unila.ac.id/id/file/147127', 'filename': 'budiyono,. Harmonization planning regime 11.pdf', 'hash_type': 'MD5', 'mtime': '2019-12-22 04:57:02', 'datasetid': 'document', 'fileid': 147127, 'mime_type': 'application/pdf', 'hash': '035d3a17776a34c33b1ae003401f5044'}], 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1}]",561,Harmonization of Village Development Palnning Law in Lampung Coastal in the Spatial Planning Regime,FALSE,"[{'name': {'given': 'Budiyono', 'honourific': None, 'family': 'Budiyono', 'lineage': None}}]",paper,conference_item,['K1'],"Journal of Law, Policy and Globalization",http://repository.lppm.unila.ac.id/id/eprint/17389,1970-01-01 00:00:00.000002018,conference,['FH1'],disk0/00/01/73/89,pub,7,public,2019-12-26 03:27:58,,16-23,,,,,,,,,,,,,,,,,,
82,show,2019-12-26 02:44:56,17394,archive,2019-12-26 02:44:56,"[{'placement': 1, 'eprintid': 17394, 'uri': 'http://repository.lppm.unila.ac.id/id/document/30511', 'pos': 1, 'security': 'public', 'main': 'Harmonization_of_Village_Development_Planning_Law_ (1).pdf', 'docid': 30511, 'files': [{'fileid': 147165, 'datasetid': 'document', 'hash': 'cb1a287d131d7ea1592fe496cd9dc834', 'mime_type': 'application/pdf', 'objectid': 30511, 'filesize': 3040757, 'filename': 'Harmonization_of_Village_Development_Planning_Law_ (1).pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/147165', 'hash_type': 'MD5', 'mtime': '2019-12-23 04:43:57'}], 'format': 'text', 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf'}]",561,Harmonization of Village Development Palnning Law in Lampung Coastal in the Spatial Planning Regime,FALSE,"[{'name': {'honourific': None, 'family': 'Budiyono', 'lineage': None, 'given': 'Budiyono'}}]",paper,conference_item,['K1'],IISTE,http://repository.lppm.unila.ac.id/id/eprint/17394,1970-01-01 00:00:00.000002018,conference,['FH1'],disk0/00/01/73/94,pub,7,public,2019-12-26 02:44:56,Similarity Check,16-23,,,,,,,,,,,,,,,,,,
83,show,2020-01-08 03:14:45,17461,archive,2020-01-08 03:14:45,"[{'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'format': 'text', 'docid': 30589, 'main': 'budiyono,. Harmonization planning regime 11.pdf', 'files': [{'objectid': 30589, 'filesize': 3246052, 'uri': 'http://repository.lppm.unila.ac.id/id/file/147708', 'filename': 'budiyono,. Harmonization planning regime 11.pdf', 'hash_type': 'MD5', 'mtime': '2020-01-03 06:37:28', 'fileid': 147708, 'datasetid': 'document', 'mime_type': 'application/pdf', 'hash': '035d3a17776a34c33b1ae003401f5044'}], 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/30589', 'pos': 1, 'eprintid': 17461, 'placement': 1}]",561,Harmonization of Village Development Palnning Law in Lampung Coastal in the Spatial Planning Regime,FALSE,"[{'name': {'family': 'Budiyono', 'lineage': None, 'honourific': None, 'given': 'Budiyono'}}]",,article,['K1'],,http://repository.lppm.unila.ac.id/id/eprint/17461,1970-01-01 00:00:00.000002018,,['FH1'],disk0/00/01/74/61,pub,6,public,2020-01-08 03:14:45,,16-23,IISTE,"Journal of Law, Policy and Globalization",2225-3259,,,,,,,70.0,,,,,,,,
84,show,2020-01-08 03:15:11,17466,archive,2020-01-08 03:15:11,"[{'uri': 'http://repository.lppm.unila.ac.id/id/document/30593', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 17466, 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'docid': 30593, 'main': 'Harmonization_of_Village_Development_Planning_Law_ Spatial(1).pdf', 'files': [{'mime_type': 'application/pdf', 'hash': 'cb1a287d131d7ea1592fe496cd9dc834', 'datasetid': 'document', 'fileid': 147733, 'mtime': '2020-01-03 07:01:47', 'hash_type': 'MD5', 'filename': 'Harmonization_of_Village_Development_Planning_Law_ Spatial(1).pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/147733', 'filesize': 3040757, 'objectid': 30593}], 'format': 'text'}]",561,Harmonization of Village Development Palnning Law in Lampung Coastal in the Spatial Planning Regime,FALSE,"[{'name': {'honourific': None, 'lineage': None, 'family': 'Budiyono', 'given': 'Budiyono'}}]",,article,['K1'],,http://repository.lppm.unila.ac.id/id/eprint/17466,1970-01-01 00:00:00.000002018,,['FH1'],disk0/00/01/74/66,pub,6,public,2020-01-08 03:15:11,Hasil Similarity Check,,IISTE,"Journal of Law, Policy and Globalization",2225-3259,,,,,,,,,,,,,,,
85,show,2020-01-08 03:16:02,17507,archive,2020-01-08 03:16:02,"[{'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/30635', 'security': 'public', 'placement': 1, 'eprintid': 17507, 'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'files': [{'datasetid': 'document', 'fileid': 147994, 'mime_type': 'application/pdf', 'hash': '036559e3d22b9ffdd27bbecfd67d733d', 'hash_type': 'MD5', 'mtime': '2020-01-06 09:09:08', 'objectid': 30635, 'filesize': 521849, 'uri': 'http://repository.lppm.unila.ac.id/id/file/147994', 'filename': 'peer review budiyono Harmonization planning regime.pdf'}], 'main': 'peer review budiyono Harmonization planning regime.pdf', 'docid': 30635, 'format': 'text'}]",561,Harmonization of Village Development Palnning Law in Lampung Coastal in the Spatial Planning Regime,FALSE,"[{'name': {'given': 'Budiyono', 'family': 'Budiyono', 'lineage': None, 'honourific': None}}]",,article,['K1'],,http://repository.lppm.unila.ac.id/id/eprint/17507,1970-01-01 00:00:00.000002018,,['FH1'],disk0/00/01/75/07,pub,6,public,2020-01-08 03:16:02,Penilaian Sejawat Sebidang atau Peer Sejawat,16-23,IISTE,"Journal of Law, Policy and Globalization",ISSN 2224-3240 (Paper) ISSN 2224-3259 (Online),,,,,,,,,,,,,,,
86,show,2019-12-26 02:43:42,17393,archive,2019-12-26 02:43:42,"[{'files': [{'mtime': '2019-12-23 04:41:03', 'hash_type': 'MD5', 'filename': 'Harmonization_of_Village_Development_Planning_Law_.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/147158', 'filesize': 3023817, 'objectid': 30510, 'mime_type': 'application/pdf', 'hash': '8e8fbfb1837121a5dd5de6aca8165717', 'datasetid': 'document', 'fileid': 147158}], 'main': 'Harmonization_of_Village_Development_Planning_Law_.pdf', 'docid': 30510, 'format': 'text', 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'placement': 1, 'eprintid': 17393, 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/30510', 'security': 'public'}]",561,Harmonization of Village Development Palnning Law in Lampung Coastal in the Village and Local Government Regime,FALSE,"[{'name': {'given': 'Budiyono', 'honourific': None, 'lineage': None, 'family': 'Budiyono'}}]",paper,conference_item,['K1'],IISTE,http://repository.lppm.unila.ac.id/id/eprint/17393,1970-01-01 00:00:00.000002018,conference,['FH1'],disk0/00/01/73/93,pub,7,public,2019-12-26 02:43:42,Similarity Check,14-19,,,,,,,,,,,,,,,,,,
87,show,2019-12-26 03:27:47,17388,archive,2019-12-26 03:27:47,"[{'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf', 'docid': 30504, 'main': 'budiyono,.harmonization of vilage development.pdf', 'files': [{'datasetid': 'document', 'fileid': 147120, 'mime_type': 'application/pdf', 'hash': '9509f7f863975aea6f7d00ae770cfcdc', 'objectid': 30504, 'filesize': 3108926, 'filename': 'budiyono,.harmonization of vilage development.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/147120', 'hash_type': 'MD5', 'mtime': '2019-12-22 04:54:10'}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/30504', 'security': 'public', 'placement': 1, 'eprintid': 17388}]",561,Harmonization of Village Development Palnning Law in Lampung Coastal in the Village and Local Government Regime,FALSE,"[{'name': {'honourific': None, 'lineage': None, 'family': 'Budiyono', 'given': 'Budiyono'}}]",paper,conference_item,['K1'],Public Policy and Administration Research,http://repository.lppm.unila.ac.id/id/eprint/17388,1970-01-01 00:00:00.000002018,conference,['FH1'],disk0/00/01/73/88,pub,7,public,2019-12-26 03:27:47,,14-19,,,,,,,,,,,,,,,,,,
88,show,2020-01-08 03:14:52,17462,archive,2020-01-08 03:14:52,"[{'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'docid': 30590, 'main': 'budiyono,.harmonization of vilage development.pdf', 'files': [{'hash_type': 'MD5', 'mtime': '2020-01-03 06:40:50', 'filesize': 3108926, 'objectid': 30590, 'filename': 'budiyono,.harmonization of vilage development.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/147714', 'datasetid': 'document', 'fileid': 147714, 'mime_type': 'application/pdf', 'hash': '9509f7f863975aea6f7d00ae770cfcdc'}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/30590', 'security': 'public', 'placement': 1, 'eprintid': 17462}]",561,Harmonization of Village Development Palnning Law in Lampung Coastal in the Village and Local Government Regime,FALSE,"[{'name': {'given': 'Budiyono', 'lineage': None, 'family': 'Budiyono', 'honourific': None}}]",,article,['K1'],,http://repository.lppm.unila.ac.id/id/eprint/17462,1970-01-01 00:00:00.000002018,,['FH1'],disk0/00/01/74/62,pub,6,public,2020-01-08 03:14:52,,14-19,IISTE,Public Policy and Administration Research,ISSN 2224-5731(Paper) ISSN 2225-0972(Online),,,,,,,8.0,2.0,,,,,,,
89,show,2020-01-08 03:15:17,17467,archive,2020-01-08 03:15:17,"[{'format': 'text', 'docid': 30594, 'main': 'Harmonization_of_Village_Development_Planning_Law_.pdf', 'files': [{'mtime': '2020-01-03 07:04:22', 'hash_type': 'MD5', 'uri': 'http://repository.lppm.unila.ac.id/id/file/147739', 'filename': 'Harmonization_of_Village_Development_Planning_Law_.pdf', 'filesize': 3023817, 'objectid': 30594, 'mime_type': 'application/pdf', 'hash': '8e8fbfb1837121a5dd5de6aca8165717', 'fileid': 147739, 'datasetid': 'document'}], 'language': 'en', 'rev_number': 1, 'mime_type': 'application/pdf', 'eprintid': 17467, 'placement': 1, 'security': 'public', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/30594'}]",561,Harmonization of Village Development Palnning Law in Lampung Coastal in the Village and Local Government Regime,FALSE,"[{'name': {'given': 'Budiyono', 'honourific': None, 'lineage': None, 'family': 'Budiyono'}}]",,article,['K1'],,http://repository.lppm.unila.ac.id/id/eprint/17467,1970-01-01 00:00:00.000002018,,['FH1'],disk0/00/01/74/67,pub,6,public,2020-01-08 03:15:17,Hasil Similarity Check,,IISTE,Public Policy and Administrastion Research,2225-0972,,,,,,,,,,,,,,,
90,show,2019-12-26 03:26:23,17369,archive,2019-12-26 03:26:23,"[{'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'format': 'text', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/146972', 'filename': 'budiyono,.harmonization of vilage development.pdf', 'filesize': 3108926, 'objectid': 30483, 'mtime': '2019-12-20 09:23:39', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'hash': '9509f7f863975aea6f7d00ae770cfcdc', 'datasetid': 'document', 'fileid': 146972}], 'main': 'budiyono,.harmonization of vilage development.pdf', 'docid': 30483, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/30483', 'pos': 1, 'eprintid': 17369, 'placement': 1}]",561,Harmonization of Village Development Planning Law In Lampung Coastal in the Spatial Planning Regime,FALSE,"[{'name': {'given': 'Budiyono', 'family': 'Budiyono', 'lineage': None, 'honourific': None}}]",paper,conference_item,['K1'],Public Policy and Adminstration,http://repository.lppm.unila.ac.id/id/eprint/17369,1970-01-01 00:00:00.000002018,conference,['FH1'],disk0/00/01/73/69,pub,13,public,2019-12-26 03:26:23,,16-23,,,,,,,,,,,,,,,,,,
91,show,2020-01-08 03:15:55,17506,archive,2020-01-08 03:15:55,"[{'eprintid': 17506, 'placement': 1, 'security': 'public', 'uri': 'http://repository.lppm.unila.ac.id/id/document/30634', 'pos': 1, 'format': 'text', 'files': [{'mime_type': 'application/pdf', 'hash': '718afedd54a36ddb78ae2d4fd06d80b0', 'datasetid': 'document', 'fileid': 147988, 'mtime': '2020-01-06 09:05:55', 'hash_type': 'MD5', 'filename': 'peer review budiyono harmonization.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/147988', 'filesize': 515087, 'objectid': 30634}], 'main': 'peer review budiyono harmonization.pdf', 'docid': 30634, 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1}]",561,armonization of Village Development Palnning Law in Lampung Coastal in the Village and Local Government Regime,FALSE,"[{'name': {'lineage': None, 'family': 'Budiyono', 'honourific': None, 'given': 'Budiyono'}}]",,article,['K1'],,http://repository.lppm.unila.ac.id/id/eprint/17506,1970-01-01 00:00:00.000002018,,['FH1'],disk0/00/01/75/06,pub,6,public,2020-01-08 03:15:55,Penilaian Sejawat Sebidang atau Peer Review,14-19,IISTE,Public Policy and Administration Research,2225-0972,,,,,,,,,,,,,,,
92,show,2018-11-04 14:11:37,9274,archive,2018-11-04 14:11:37,"[{'rev_number': 1, 'language': 'en', 'mime_type': 'application/pdf', 'main': 'COVER IC GLOW.pdf', 'files': [{'fileid': 88915, 'datasetid': 'document', 'hash': 'a241a53bcf0ccefe4e6a0092ed8ec20d', 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2018-11-02 04:53:39', 'filesize': 578677, 'objectid': 22330, 'filename': 'COVER IC GLOW.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/file/88915'}], 'docid': 22330, 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/22330', 'security': 'public', 'placement': 1, 'eprintid': 9274}, {'main': 'IC GLOW (PAPER).pdf', 'files': [{'fileid': 88917, 'datasetid': 'document', 'mime_type': 'application/pdf', 'hash': '71309235bb555458f53dfa77e9410105', 'hash_type': 'MD5', 'mtime': '2018-11-02 04:53:47', 'filesize': 234406, 'objectid': 22331, 'uri': 'http://repository.lppm.unila.ac.id/id/file/88917', 'filename': 'IC GLOW (PAPER).pdf'}], 'docid': 22331, 'format': 'text', 'mime_type': 'application/pdf', 'language': 'en', 'rev_number': 1, 'placement': 2, 'eprintid': 9274, 'pos': 2, 'uri': 'http://repository.lppm.unila.ac.id/id/document/22331', 'security': 'public'}]",366,RECONSTRUCTION CONCERNING ULAYAT LAND RIGHT WITHIN TRADITION LAW SOCIETY IN GLOBALIZATION ERA,TRUE,"[{'name': {'given': 'CP', 'family': 'CANDRA PEBAWATI', 'lineage': None, 'honourific': None}, 'id': 'perbawaticandra@yahoo.com'}]",keynote,conference_item,['K1'],PROCEEDING THE INTERNATIONAL CONFERENCE ON GLOBALIZATION OF LAW AND LOCAL WISDOM,http://repository.lppm.unila.ac.id/id/eprint/9274,2018-01-01 00:00:00.000000000,conference,['FH1'],disk0/00/00/92/74,pub,10,public,2018-11-04 14:11:37,"Abstract: Legal politicland affairs law in globalization eracouldn't work properly
because the values impinge with develop values within tradition law society. That impinge cause
by culture difference and it's society sociel structure. State land affairs legal politic was have
individual-liberal characteristic, whereas right legal politic of ulayat land within tradition law
society wasn't protected yet. In order that legal right about tradition law society of ulayat land
could work properly, therefore legal made nust accomodate develope values within society
which based on tradition and society habit based on local wisdom, therefore will create harmonic
law.  Why land affairs legal politic wasn't give protection yet concerning society ulayat land of
Mesuji tradition law? How reconstruction of land affairs legal politic which able to give right
protection concerning ulayat land of Mesuji tradition law society ?was two problematic within
this article. By socio legal approach was used within positivism paradigm will answer the
problem in this article. This article was aimed to found why land affairs legal politic wasn't give
protection yet concerning society ulayat land of Mesuji tradition lawand reconstruct land affairs
legal politicwhich could give protection concerning property right of Mesuji tradition law
society land.
Keywords: Globalization, Legal Politic of Land Affairs, Ulayat Right, Reconstruction",,,,,,,,,14 Oktober 2017,LOR IN HOTEL SURAKARTA,,,['Universitas Sebelas Maret'],"[{'type': 'http://www.loc.gov/loc.terms/relators/EDT', 'name': {'given': 'HP', 'honourific': None, 'lineage': None, 'family': 'Hari Purwadi'}}, {'type': 'http://www.loc.gov/loc.terms/relators/EDT', 'name': {'given': 'AP', 'lineage': None, 'family': 'Adhiputro Pangarso', 'honourific': None}}, {'name': {'lineage': None, 'family': 'Anggit Dwi Astuti', 'honourific': None, 'given': 'ADA'}, 'type': 'http://www.loc.gov/loc.terms/relators/COV'}]",,,,,
93,show,2019-05-23 07:13:23,13087,archive,2019-05-23 07:13:23,"[{'language': 'en', 'mime_type': 'application/pdf', 'rev_number': 1, 'main': '1338-4442-1-PB.pdf', 'docid': 26079, 'files': [{'fileid': 115081, 'datasetid': 'document', 'mime_type': 'application/pdf', 'hash': '45bfc97b0651101a5f5e6cd1123821fa', 'hash_type': 'MD5', 'mtime': '2019-05-20 06:16:12', 'filesize': 403908, 'objectid': 26079, 'uri': 'http://repository.lppm.unila.ac.id/id/file/115081', 'filename': '1338-4442-1-PB.pdf'}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/26079', 'security': 'public', 'placement': 1, 'eprintid': 13087}]",319,ANALISIS HUKUM TERHADAP PUTUSAN KASASIMAHKAMAH AGUNG DALAM PERKARA INTERVENSI TUSSENKOMSTNOMOR: 580K/PDT/2017,TRUE,"[{'name': {'given': 'Prayitno', 'family': 'Dwi Pujo', 'lineage': None, 'honourific': None}}, {'name': {'given': 'Liber Sonata', 'honourific': None, 'family': 'Depri', 'lineage': None}}, {'name': {'lineage': None, 'family': 'Reza', 'honourific': None, 'given': 'Torio'}}]",,article,['K1'],,http://repository.lppm.unila.ac.id/id/eprint/13087,2018-07-01 00:00:00.000000000,,['FH1'],disk0/00/01/30/87,pub,7,public,2019-05-23 07:13:23,"Intervensi  adalah  campur  tangan  atau  ikut  serta  pihak  ketiga  yang  mempunyai kepentingan dalam suatu perkara yang sedang berjalan di muka pengadilan antara pihak  penggugat  dengan  pihak  tergugat.  Ada 3  (tiga)macam  bentuk  intervensi yaitu voeging(menyertai), tussenkomst(menengahi)     dan vrijwaring(penanggungan).  Intervensi tussenkomstadalah  masuknya  pihak  ketiga  dalam suatu   perkara   perdata   sebagai   pihak   yang   berkepentingan   untuk   membela kepentingannya   sendiri.   Salah   satu   contoh   Perkara   Intervensi Tussenkomst terdapat  dalam  Perkara Nomor: 580K/Pdt/2017. Adapuntujuan  atau  objektifdalam  penelitian  ini  yaitu  untuk  mengetahui  kasus  posisi  Perkara Intervensi TussenkomstNomor: 580K/Pdt/2017, pertimbangan   hukum   majelis   hakim terhadap    Putusan Kasasi    Mahkamah    Agung    dalam Perkara    IntervensiTussenkomstNomor: 580K/Pdt/2017(PK  MA  No.580K/Pdt/2017),  dan akibat hukum  yang  ditimbulkan  terhadap  Putusan Kasasi  Mahkamah  Agung  dalam Perkara   IntervensiTussenkomstNomor: 580K/Pdt/2017.Jenis   penelitian   ini adalah penelitian  hukum normatif  dengan  tipe  penelitian hukum deskriptif,  yang menggunakan  pendekatan   yuridis  teoritis.  Data  yang  digunakan  adalah  data sekunder,  berupa  bahan  hukum  primer,  sekunder,  dan  tersier.  Pengumpulan  data dilakukan   dengan   studi kepustakaandan   studi dokumen.   Pengolahan   data dilakukan  dengan  cara  pemeriksaan  data,  penandaan  data  dan  penyusunan  data yangselanjutnyadianalisis secara kualitatif.Hasil  penelitian  ini  menunjukkan  Perseroan  Terbatas  (PT)  khususnya  pada PT. Halmahera Shippingselaku  Penggugat mengajukan  gugatan  terhadap  Tergugat I yaitu PT. Bank Permata, Tbk (Terbuka), Tergugat II yaitu PT. Bank Permata, Tbk Kantor  Cabang Menara  Jamsostek,  Tergugat  III  yaitu PT.  Bank  Permata,  Tbk, Divisi Consumer  Loan  Collection(CLC),  Tergugat  IV  yaitu PT.  Balai  Lelang Pratama,   Tergugat   V   yaitu Pemerintah   Republik   Indonesia   cq(casu   quo)Kementerian  Keuangan  Republik  Indonesia  cq  Direktorat  Jenderal  Kekayaan Negara cq Kantor Wilayah DJKN Banten cq Kepala  Kantor Pelayanan Kekayaan Negara  dan Lelang  Serpong  dan  Tergugat  VI  yaitu Juniati  Tedjaputera  Sarjana Hukum   (S.H),   ke   Pengadilan   Negeri(PN)Tanggerang Gugatan   tersebut didasarkan  pada  perbuatan melawan  hukumyang  dilakukan  oleh  Para  Tergugat. Kemudian terhadap gugatan yang diajukan oleh Penggugat adaPihak Ketiga yang merasa   dirugikan. Pihak   Ketiga   merasa   objek   yang   disengketakan   antara Penggugat  dan  Tergugat  adalah  miliknya. Pihak  Ketiga  itu  adalah  Bapak  Rianto, S.H.,  selaku  Penggugat  Intervensi  mengajukan gugatan  intervensi dalam Perkara Perdata    Nomor    325/Pdt.G/2014/PN.Tng. yang    mana Penggugat/Tergugat Intervensi/Pembanding/Pemohon Kasasimempermasalahkan  tentang  lelang  yang telah  dilaksanakan  sebagaimana  tertuang  dalam  Kutipan  Risalah  Lelang  Nomor: 310/2014,    tanggal    26    Agustus    2014.Putusan    PNTanggerang    Nomor: 325/Pdt.G/2014/PN.Tng,sebagaimana  telah  dikuatkan  oleh  Putusan  Pengadilan Tinggi (PT) Banten   Nomor:   53/Pdt/2016/PT.BTN   dan   pada   tingkat   kasasi, Mahkamah  Agung (MA) dalam Putusan Nomor:  580K/Pdt/2017  berpendapat bahwa Penggugat tidak berhasil membuktikan tentang adanya perbuatan melawan hukum   yang   dilakukan   Para   Tergugat   dalamproses   pelelangan   atas   objek sengketa,  sebaliknya  dalam  fakta  dan  bukti  yang  diajukan  Penggugat  Intervensi pada   persidangan   bahwa   Penggugat   Intervensi   dapat   membuktikan   sebagai pembeli  lelang  yang  beritikad  baik  yang  karenanya  harus  dilindungi  dan  lelang yang dilakukan adalah  sah.MAtelah  mengadili Perkara Nomor: 580 K/Pdt/2017dengan  amar  menolak  permohonan  kasasi  dari  Pemohon  Kasasi  PT  Halmahera Shipping. PKMA Nomor:  580  K/Pdt/2017  telah berkekuatan  hukum  tetap  danmempunyai  akibat  hukumserta  mengikat  bagi  para  pihak   yang  dikalahkan sehingga  bagi  pihak  yang  kalah  wajib  menjalankan  isi  putusan. Apabila  pihak yang  dikalahkan  tidak  melaksanakan  isi  putusan  maka  dapat  dilakukan  upaya",388-403,fakultas hukum,Pactum Law Journal,2615-7837,published,,,,,,1.0,4.0,['Universitas Lampung'],,http://jurnal.fh.unila.ac.id/index.php/plj/article/view/1338/1182,"Putusan, Intervensi, Tussenkomst",,,
